classifier_a,classifier_b,class,metric,ap_type,point,ci_low,ci_high,method,ci_method
PLM_Domains,Domains,2xFPP,ap,pooled_oof,-0.029683718177366147,-0.28813677777887203,0.01851851851851856,bca,bca
PLM_Domains,Domains,2xFPP,roc_auc,pooled_oof,-6.489142274457294e-05,-0.0008406484543457347,1.7117062139720285e-05,bca,bca
PLM_Domains,Domains,2xGGPP,ap,pooled_oof,0.21136697030909646,0.04493047927891403,0.8923571220117665,bca,bca
PLM_Domains,Domains,2xGGPP,roc_auc,pooled_oof,0.0014450792203822838,0.0,0.007922666471459295,bca,bca
PLM_Domains,Domains,CPP,ap,pooled_oof,0.033319395373098804,0.006801585247347919,0.1117398991313698,bca,bca
PLM_Domains,Domains,CPP,roc_auc,pooled_oof,0.0008572883657763652,-0.0010991494891870758,0.0037017800456659897,bca,bca
PLM_Domains,Domains,EDSQ,ap,pooled_oof,0.010521943039710435,0.0,0.01195437846987517,bca,bca
PLM_Domains,Domains,EDSQ,roc_auc,pooled_oof,3.92682808951772e-05,0.0,0.0002470684518530638,bca,bca
PLM_Domains,Domains,FPP,ap,pooled_oof,0.10666794078186037,0.05417367934385286,0.1918819663127826,bca,bca
PLM_Domains,Domains,FPP,roc_auc,pooled_oof,0.004573453391730653,0.0015976168380567469,0.010446724677378345,bca,bca
PLM_Domains,Domains,GFPP,ap,pooled_oof,0.03174726217217527,-0.02029141719980312,0.10812766262099155,bca,bca
PLM_Domains,Domains,GFPP,roc_auc,pooled_oof,-0.07743956249375084,-0.3014612910384382,0.0013373918222016011,bca,bca
PLM_Domains,Domains,GGPP,ap,pooled_oof,0.0945813685995992,0.05358939800838263,0.15477118187892852,bca,bca
PLM_Domains,Domains,GGPP,roc_auc,pooled_oof,-0.00047442179843304455,-0.014061982466565169,0.00603277505771136,bca,bca
PLM_Domains,Domains,GPP,ap,pooled_oof,0.03878666575090972,-0.00749598533858657,0.11689247001838579,bca,bca
PLM_Domains,Domains,GPP,roc_auc,pooled_oof,0.002232288932355053,0.0002656200390112965,0.00602806098290103,bca,bca
PLM_Domains,Domains,IDS,ap,pooled_oof,0.02528172444283039,0.010998446409917286,0.05646092301144649,bca,bca
PLM_Domains,Domains,IDS,roc_auc,pooled_oof,0.00029665344312956865,0.00012883701933060277,0.0006525097589575934,bca,bca
PLM_Domains,Domains,Substrate_mAP,ap,pooled_oof,0.062163478481135515,0.03708789024687277,0.15527789609993128,bca,bca
PLM_Domains,Domains,Substrate_mAP,roc_auc,pooled_oof,-0.008603937190473615,-0.03522108515867502,0.0017076849237454394,bca,bca
PLM_Domains,Domains,TPS,ap,pooled_oof,0.0004802718856650179,0.00010634415596189041,0.0013597254428303676,bca,bca
PLM_Domains,Domains,TPS,roc_auc,pooled_oof,6.31088191191953e-05,8.68058032710277e-06,0.00018102871794395487,bca,bca
PLM_Domains,PLM,2xFPP,ap,pooled_oof,-0.009007474343227795,-0.1667968709661971,0.02209706388609847,bca,bca
PLM_Domains,PLM,2xFPP,roc_auc,pooled_oof,-1.3905304873884639e-05,-0.0006613459033580364,4.9265430721281196e-05,bca,bca
PLM_Domains,PLM,2xGGPP,ap,pooled_oof,-0.05661344702587834,-0.32258079323576205,0.026369157912045988,bca,bca
PLM_Domains,PLM,2xGGPP,roc_auc,pooled_oof,-4.1435963308411594e-05,-0.0008448000170611197,0.0009896704296132827,bca,bca
PLM_Domains,PLM,CPP,ap,pooled_oof,0.06262759832519094,0.004446399385930776,0.1705341727376613,bca,bca
PLM_Domains,PLM,CPP,roc_auc,pooled_oof,0.011205107891957167,0.0020338148932337904,0.045561878577942666,bca,bca
PLM_Domains,PLM,EDSQ,ap,pooled_oof,0.004315934808053479,-2.220446049250313e-16,0.009868421052631615,bca,bca
PLM_Domains,PLM,EDSQ,roc_auc,pooled_oof,1.913070094894387e-05,0.0,8.734991996515448e-05,bca,bca
PLM_Domains,PLM,FPP,ap,pooled_oof,-0.007558524314653536,-0.02190502293570044,0.006075429336053265,bca,bca
PLM_Domains,PLM,FPP,roc_auc,pooled_oof,0.003404172512682657,-0.0002874599066179212,0.016513710039175837,bca,bca
PLM_Domains,PLM,GFPP,ap,pooled_oof,0.027531605730114705,-0.022840609231362767,0.14501723678826287,bca,bca
PLM_Domains,PLM,GFPP,roc_auc,pooled_oof,0.0056724238617115175,0.0012473268046208485,0.015138149680873767,bca,bca
PLM_Domains,PLM,GGPP,ap,pooled_oof,-0.010117789191216642,-0.029394066339576176,0.011271341613053504,bca,bca
PLM_Domains,PLM,GGPP,roc_auc,pooled_oof,0.0009527450919192271,-0.0010241769266798506,0.005934273734505952,bca,bca
PLM_Domains,PLM,GPP,ap,pooled_oof,0.00927704514034755,-0.009152503286201295,0.06921519811006467,bca,bca
PLM_Domains,PLM,GPP,roc_auc,pooled_oof,0.0019547676698636884,-0.00022752166396003428,0.00782577482307918,bca,bca
PLM_Domains,PLM,IDS,ap,pooled_oof,0.0016429195208680358,-0.0044839024829027045,0.01729068627683039,bca,bca
PLM_Domains,PLM,IDS,roc_auc,pooled_oof,0.0003045510389533268,-5.29114010895233e-05,0.001723024174548632,bca,bca
PLM_Domains,PLM,Substrate_mAP,ap,pooled_oof,0.002556868641091295,-0.022135186207458656,0.026711652316350983,bca,bca
PLM_Domains,PLM,Substrate_mAP,roc_auc,pooled_oof,0.002894125807612613,0.0011622784446841824,0.0068887012266779235,bca,bca
PLM_Domains,PLM,TPS,ap,pooled_oof,0.0018496294669975155,0.0007764204606278805,0.005184154943139667,bca,bca
PLM_Domains,PLM,TPS,roc_auc,pooled_oof,0.0006114158660293079,0.00019061522048628517,0.002275943519797489,bca,bca
