Model,Class,Average Precision,ROC-AUC,MCC-F1 summary,Average Precision sem,ROC-AUC sem,MCC-F1 summary sem
PlmDomainsMLP__tps_ankh_base_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8050363729451412,0.9932996434371525,0.5154830864800279,0.07442754975116081,0.002381672974831712,0.033920944193140144
PlmDomainsMLP__tps_ankh_base_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC1OC1(C)C,0.9963845447948376,0.9999656839061318,0.5590749806613886,0.0050778718460054075,4.608200241453947e-05,0.017490503705593782
PlmDomainsMLP__tps_esm-1v_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9373115705373932,0.9961781995416554,0.5721697824303531,0.019566220817866003,0.0029475898661962246,0.009815229540381689
PlmDomainsMLP__tps_esm-1v_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.7043897185129253,0.9911686306768865,0.4758421234681604,0.1168002620501632,0.005729888254101726,0.032381828766558984
PlmDomainsMLP__tps_esm-1v_with_minor_reactions,Without_|_CC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8916666666666666,0.990424430641822,0.4245274117835931,,,
PlmDomainsMLP__tps_esm-1v_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8751017010950786,0.9962501372948844,0.46111976578344593,0.04178377451742508,0.007218257949135384,0.02266591712841996
PlmDomainsMLP__tps_esm-1v_with_minor_reactions,Without_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8301587301587301,0.9814925388426441,0.44378866188849864,,,
PlmDomainsMLP__tps_esm-1v_with_minor_reactions,Without_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9645013026189495,0.9929226455550058,0.6095003703547315,0.0361879726957155,0.0072945279055172734,0.07089594585289613
PlmDomainsMLP__tps_esm-1v_with_minor_reactions,With_|_CC1(C)CCCC2(C)C1CCC(=C)C2CCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8488319203738776,0.9926379623241868,0.48445215063255764,0.0837902877108051,0.014330422180781479,0.03694503907771536
PlmDomainsMLP__tps_esm-1v_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O.CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9544444444444444,0.9999208157080467,0.4487777914028914,0.08447367914999201,0.00013222003289137935,0.05563977213422518
PlmDomainsMLP__tps_esm-1v_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O.CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8726851851851852,0.9997107757720965,0.4160018572659239,,,
PlmDomainsMLP__tps_esm-1v_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8586104455698494,0.992453730613091,0.516222709124704,0.0550556392913607,0.0027138138134923887,0.021786058733496195
PlmDomainsMLP__tps_esm-1v_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC1OC1(C)C,0.998045112781955,0.9999720918147557,0.5606824806063494,0.003115994854902597,5.002320728475032e-05,0.017239263658852783
PlmDomainsMLP__tps_esm-1v_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9383280285065554,0.9966565616873446,0.5763819928936508,0.023948447331481385,0.0021321742973965134,0.004886350678599261
PlmDomainsMLP__tps_esm-1v_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.684421924323245,0.9918476752474199,0.47157903834970616,0.07296072725680629,0.0051920398223684145,0.019515566190707465
PlmDomainsMLP__tps_esm-1v_with_minor_reactions_global_tuning,Without_|_CC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8749999999999999,0.9874482401656315,0.42112905309104937,,,
PlmDomainsMLP__tps_esm-1v_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8686409253514518,0.9983780747958851,0.4646383574483927,0.08380895671930262,0.0025426649320665256,0.027236431087468888
PlmDomainsMLP__tps_esm-1v_with_minor_reactions_global_tuning,Without_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8399305555555556,0.9872600225861096,0.447357361898141,,,
PlmDomainsMLP__tps_esm-1v_with_minor_reactions_global_tuning,Without_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9678439730204437,0.9930917787473948,0.6097424067130485,0.029456944426055096,0.008058300597898554,0.07003574535120538
PlmDomainsMLP__tps_esm-1v_with_minor_reactions_global_tuning,With_|_CC1(C)CCCC2(C)C1CCC(=C)C2CCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.862386580581895,0.9910083698404225,0.485069347765695,0.07033632028688092,0.018324831628873932,0.028794826916063117
PlmDomainsMLP__tps_esm-1v_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O.CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9544444444444444,0.9999208157080467,0.448771518557151,0.08447367914999201,0.00013222003289137688,0.05564679703061149
PlmDomainsMLP__tps_esm-1v_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O.CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8550925925925926,0.9997316650934446,0.4138496508735676,,,
PlmDomainsMLP__tps_esm-1v_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8585341710788089,0.993493536257688,0.5148362345454298,0.029689735616355156,0.0018005510113283066,0.012334607959837696
PlmDomainsMLP__tps_esm-1v_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC1OC1(C)C,0.9902618883207932,0.999935514651359,0.5607936664859353,0.020470066243962866,0.00012656692221957829,0.016921812876644876
PlmDomainsMLP__esm-1v_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.940192833133749,0.997357996528826,0.5786632064983157,,,
PlmDomainsMLP__esm-1v_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.6715805603207493,0.992099289913531,0.4703823010973611,,,
PlmDomainsMLP__esm-1v_with_minor_reactions_global_tuning,Without_|_CC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.5333333333333333,0.9702380952380952,0.39530529539904335,,,
PlmDomainsMLP__esm-1v_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.7717931216360685,0.9962931897252969,0.4527130444267657,,,
PlmDomainsMLP__esm-1v_with_minor_reactions_global_tuning,Without_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9625,0.9962121212121212,0.46331689118342806,,,
PlmDomainsMLP__esm-1v_with_minor_reactions_global_tuning,Without_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8888861927832515,0.9858317214700194,0.6200553856318003,,,
PlmDomainsMLP__esm-1v_with_minor_reactions_global_tuning,With_|_CC1(C)CCCC2(C)C1CCC(=C)C2CCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.7954336911140516,0.9889599721506925,0.47715113843435475,,,
PlmDomainsMLP__esm-1v_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O.CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,1.0,1.0,0.4687200472000511,,,
PlmDomainsMLP__esm-1v_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O.CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8604166666666666,0.9997546727381633,0.3895608989691564,,,
PlmDomainsMLP__esm-1v_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8403201540735885,0.9917922824794675,0.5298807562608336,,,
PlmDomainsMLP__esm-1v_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC1OC1(C)C,0.9991359447004609,0.9999876335575781,0.5646580838651841,,,
PlmDomainsMLP__tps_ankh_base_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.918671998696573,0.9974325298263287,0.5815229137541122,,,
PlmDomainsMLP__tps_ankh_base_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.6608394310392843,0.9928171248348516,0.4611040386823305,,,
PlmDomainsMLP__tps_ankh_base_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.7779772580312074,0.9910110774201358,0.456654534897554,,,
PlmDomainsMLP__tps_ankh_base_with_minor_reactions_global_tuning,Without_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,1.0,1.0,0.48440057359230104,,,
PlmDomainsMLP__tps_ankh_base_with_minor_reactions_global_tuning,Without_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8381944444444445,0.9787234042553192,0.5764118183337501,,,
PlmDomainsMLP__tps_ankh_base_with_minor_reactions_global_tuning,With_|_CC1(C)CCCC2(C)C1CCC(=C)C2CCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8217591591722887,0.9985785321887415,0.48770092234759704,,,
PlmDomainsMLP__tps_ankh_base_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O.CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,1.0,1.0,0.481716549511074,,,
PlmDomainsMLP__tps_ankh_base_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O.CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8048611111111111,0.9996798000217813,0.3881153763598442,,,
PlmDomainsMLP__tps_ankh_base_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9059461764636081,0.9958095445317662,0.5588712564572547,,,
PlmDomainsMLP__tps_ankh_base_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC1OC1(C)C,0.9988095238095238,0.9999886826618379,0.5642556046490792,,,
PlmDomainsMLP__ankh_large_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9223133568961392,0.9969814959514954,0.5721191544172937,,,
PlmDomainsMLP__ankh_large_with_minor_reactions,Without_|_CC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8111111111111111,0.9838250517598344,0.41985375008837345,,,
PlmDomainsMLP__ankh_large_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.6524931485667469,0.9953710110416377,0.4394938532224809,0.17902979727181417,0.0039734261662560146,0.03269434094687131
PlmDomainsMLP__ankh_large_with_minor_reactions,Without_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9063492063492063,0.9861179833965584,0.5731439488758645,,,
PlmDomainsMLP__ankh_large_with_minor_reactions,With_|_CC1(C)CCCC2(C)C1CCC(=C)C2CCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.7388326735207912,0.9845619822984188,0.4648843951855306,,,
PlmDomainsMLP__ankh_large_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O.CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9127777777777778,0.9998539384324655,0.4422113381867604,0.1565148989082091,0.00021038322751490069,0.05358337878849218
PlmDomainsMLP__ankh_large_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O.CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9113215488215488,0.9995950328977852,0.41581340824961704,,,
PlmDomainsMLP__ankh_large_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8222393910341879,0.9924720811932375,0.5170167322084398,0.083512672059166,0.004324318894439517,0.046832072894384465
PlmDomainsMLP__ankh_large_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC1OC1(C)C,0.979392342065793,0.9998964546488779,0.5509111003997645,0.027670101220939877,0.00013473973743431046,0.026743554666406755
PlmDomainsMLP__esm-2_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9380747969750847,0.9967152480048792,0.57945201502462,0.021652039725430578,0.0017299792751517232,0.005308434019304015
PlmDomainsMLP__esm-2_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.7261550357763664,0.9936911474295277,0.480669742630206,0.08048753009494236,0.0026957972448233736,0.024751178986356807
PlmDomainsMLP__esm-2_with_minor_reactions,Without_|_CC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8214285714285714,0.9821428571428572,0.41699740117779793,,,
PlmDomainsMLP__esm-2_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8186164876789878,0.9864613003595311,0.45303904553478686,0.08726382145267067,0.02867788216390136,0.029966553404384234
PlmDomainsMLP__esm-2_with_minor_reactions,Without_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8888888888888888,0.9918770453482936,0.45150287028918423,,,
PlmDomainsMLP__esm-2_with_minor_reactions,Without_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9502250233426703,0.9907969352105919,0.6083444778364415,0.06043631652288155,0.009714011014471585,0.07369752636832681
PlmDomainsMLP__esm-2_with_minor_reactions,With_|_CC1(C)CCCC2(C)C1CCC(=C)C2CCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8531613636827089,0.9907591291956033,0.48178237576331123,0.1343907449926519,0.019345800385365954,0.03524222361872024
PlmDomainsMLP__esm-2_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O.CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9388888888888889,0.9999390057944495,0.4490262702243992,0.13664859862498713,0.00013638718984446767,0.05716849352938693
PlmDomainsMLP__esm-2_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O.CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9002104377104376,0.9998523847033022,0.42247710887739026,,,
PlmDomainsMLP__esm-2_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.80100381949214,0.993047304025998,0.5116425743081209,0.10937609736316023,0.0033248626980140104,0.03869680272440037
PlmDomainsMLP__esm-2_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC1OC1(C)C,0.99884460367219,0.9999877824456842,0.5548528478850686,0.0011397323667391266,1.140502627600233e-05,0.01657601231908235
PlmDomainsMLP__tps_esm-1v-subseq_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.932634046445191,0.9949645980071855,0.5750707249301557,0.02192717628784547,0.0036555732730254695,0.0060988930489122095
PlmDomainsMLP__tps_esm-1v-subseq_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.7125162793526875,0.9917574963510682,0.47509531031567437,0.07917575066110948,0.0059513654376263875,0.029619321748635914
PlmDomainsMLP__tps_esm-1v-subseq_with_minor_reactions,Without_|_CC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8777777777777778,0.9910714285714286,0.42458544091020994,,,
PlmDomainsMLP__tps_esm-1v-subseq_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8738762416035144,0.9942085479066952,0.46509232053088956,0.050757593045067766,0.01189726427808194,0.028897220842388834
PlmDomainsMLP__tps_esm-1v-subseq_with_minor_reactions,Without_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8065972222222222,0.9834748949624476,0.44567582931516214,,,
PlmDomainsMLP__tps_esm-1v-subseq_with_minor_reactions,Without_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.939015873015873,0.9898506589896992,0.6062805542832126,0.06844244464345932,0.009498074722407608,0.07370687912376822
PlmDomainsMLP__tps_esm-1v-subseq_with_minor_reactions,With_|_CC1(C)CCCC2(C)C1CCC(=C)C2CCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8249899916487508,0.992596609608918,0.4802120968638981,0.07400282330303684,0.01432875897353128,0.033202487365548226
PlmDomainsMLP__tps_esm-1v-subseq_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O.CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9444444444444444,0.9998903186052714,0.4432816887013617,0.10657403385139377,0.00019836105137747173,0.05916695370266819
PlmDomainsMLP__tps_esm-1v-subseq_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O.CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.888888888888889,0.9997107757720965,0.4181158873022244,,,
PlmDomainsMLP__tps_esm-1v-subseq_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8143971972497276,0.9914331999317575,0.5139175325101089,0.06573722481007534,0.0031584107110236574,0.024695273135044535
PlmDomainsMLP__tps_esm-1v-subseq_with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC1OC1(C)C,0.997442015125533,0.9999723366499127,0.5612544755662949,0.0037593108714618637,3.794729393440269e-05,0.017742509842395938
PlmDomainsMLP__esm-2_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9500643699496922,0.9978745505913056,0.5830077553625503,,,
PlmDomainsMLP__esm-2_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.7248684930111176,0.9954634513238921,0.4611581742924329,,,
PlmDomainsMLP__esm-2_with_minor_reactions_global_tuning,Without_|_CC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8666666666666667,0.9855072463768116,0.43086463587670953,,,
PlmDomainsMLP__esm-2_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9325587606837608,0.9997040737524138,0.4763078057826774,,,
PlmDomainsMLP__esm-2_with_minor_reactions_global_tuning,Without_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.7555555555555555,0.9782608695652174,0.4230441115765813,,,
PlmDomainsMLP__esm-2_with_minor_reactions_global_tuning,Without_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9553571428571428,0.9922480620155039,0.534273658675448,,,
PlmDomainsMLP__esm-2_with_minor_reactions_global_tuning,With_|_CC1(C)CCCC2(C)C1CCC(=C)C2CCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9241846685080349,0.9994916505979957,0.5161261828490571,,,
PlmDomainsMLP__esm-2_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O.CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9027777777777778,0.9998475144861239,0.4054103145820104,,,
PlmDomainsMLP__esm-2_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O.CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.94375,0.9998863636363636,0.44390904698083944,,,
PlmDomainsMLP__esm-2_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8398534026619768,0.9938732137469586,0.5295232464751145,,,
PlmDomainsMLP__esm-2_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC1OC1(C)C,1.0,0.9999999999999999,0.5710700859308807,,,
PlmDomainsMLP__tps_esm-1v-subseq_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9435936315735276,0.9965139476600517,0.5757708573851892,0.014703087852167148,0.0021988534521712355,0.00732934838942962
PlmDomainsMLP__tps_esm-1v-subseq_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.7261449867479852,0.993374105880128,0.47015321041153424,0.09550735739641496,0.0036397125305850228,0.020523512097330877
PlmDomainsMLP__tps_esm-1v-subseq_with_minor_reactions_global_tuning,Without_|_CC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8777777777777778,0.9910714285714286,0.42458544091020994,,,
PlmDomainsMLP__tps_esm-1v-subseq_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8721121239871241,0.9954374950491847,0.46511797768765384,0.08401687312816597,0.009314089548200004,0.027886317645809903
PlmDomainsMLP__tps_esm-1v-subseq_with_minor_reactions_global_tuning,Without_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8638888888888889,0.9859923050885533,0.44775841505002545,,,
PlmDomainsMLP__tps_esm-1v-subseq_with_minor_reactions_global_tuning,Without_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9535272766449238,0.9904631670490158,0.6087239696574223,0.051496535508028955,0.010260066326354955,0.0718580737527305
PlmDomainsMLP__tps_esm-1v-subseq_with_minor_reactions_global_tuning,With_|_CC1(C)CCCC2(C)C1CCC(=C)C2CCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.883985807925028,0.9932127296764218,0.4835330121955545,0.07195824308786687,0.013484896580269023,0.032078794770975895
PlmDomainsMLP__tps_esm-1v-subseq_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O.CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.9277777777777777,0.9999085086916744,0.4490200515471928,0.1614937983749848,0.0002045807847666767,0.05717895669302105
PlmDomainsMLP__tps_esm-1v-subseq_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O.CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.888425925925926,0.9997734437361405,0.4191198630884423,,,
PlmDomainsMLP__tps_esm-1v-subseq_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.8462395639230083,0.9924981048427564,0.5205796667013824,0.06747759588185095,0.0034672462835419852,0.026772284479729246
PlmDomainsMLP__tps_esm-1v-subseq_with_minor_reactions_global_tuning,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC1OC1(C)C,0.9950381689716871,0.9999063822903296,0.560197313806306,0.007381120154812337,0.000171765923220496,0.016986433045247194
CLEAN__with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.5602431931030327,0.933235470653145,0.47927710920048733,0.054073042829085316,0.019937561451076034,0.011883315652200107
CLEAN__with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.2733466715275917,0.8216229632743632,0.4126998675455417,0.06352589805213493,0.03745921827600518,0.046910928187491416
CLEAN__with_minor_reactions,Without_|_CC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.12916522541219877,0.5671583850931677,0.2163326472010308,,,
CLEAN__with_minor_reactions,With_|_CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP([O-])(=O)OP([O-])([O-])=O,0.20975898237663068,0.6248772636994142,0.2633478192848454,0.15523551414770953,0.09867609357973751,0.07040283732430509
