classifier_a,classifier_b,class,metric,ap_type,point,ci_low,ci_high,method,ci_method
PLM_Domains_AnkhLarge,PLM_Domains_Esm1v,IDS,ap,pooled_oof,0.008219613471726617,0.0023751089833453,0.024998736302834227,bca,bca
PLM_Domains_AnkhLarge,PLM_Domains_Esm1v,IDS,roc_auc,pooled_oof,0.00011648953840037723,4.058412763786657e-05,0.0003103327891832198,bca,bca
PLM_Domains_AnkhLarge,PLM_Domains_Esm1v,Substrate_mAP,ap,pooled_oof,0.01477129332339798,0.0003609990244027346,0.046848621480964595,bca,bca
PLM_Domains_AnkhLarge,PLM_Domains_Esm1v,Substrate_mAP,roc_auc,pooled_oof,0.0007394998035202133,-0.001285895671580302,0.002643462967895063,bca,bca
PLM_Domains_AnkhLarge,PLM_Domains_Esm1v,TPS,ap,pooled_oof,3.754781508602534e-05,-0.0001307535941037419,0.00021558228952129843,bca,bca
PLM_Domains_AnkhLarge,PLM_Domains_Esm1v,TPS,roc_auc,pooled_oof,2.281989718855293e-06,-3.249693489118385e-05,1.8986862241265367e-05,bca,bca
PLM_Domains_AnkhLarge,PLM_Domains_Esm2,2xFPP,ap,pooled_oof,-0.028058894996478845,-0.20536003546816056,0.005444817897422176,bca,bca
PLM_Domains_AnkhLarge,PLM_Domains_Esm2,2xFPP,roc_auc,pooled_oof,-6.025632111994472e-05,-0.0006944554004430501,0.0,bca,bca
PLM_Domains_AnkhLarge,PLM_Domains_Esm2,2xGGPP,ap,pooled_oof,-0.035887921614032536,-0.2109727932584911,0.011284160787968076,bca,bca
PLM_Domains_AnkhLarge,PLM_Domains_Esm2,2xGGPP,roc_auc,pooled_oof,0.0005697444954912978,-0.00018668787971352219,0.005167337492468747,bca,bca
PLM_Domains_AnkhLarge,PLM_Domains_Esm2,CPP,ap,pooled_oof,-0.0022732983348927593,-0.06844905295174857,0.025374858175649113,bca,bca
PLM_Domains_AnkhLarge,PLM_Domains_Esm2,CPP,roc_auc,pooled_oof,0.00031782858005124925,-0.000989050340591402,0.001818442882886461,bca,bca
PLM_Domains_AnkhLarge,PLM_Domains_Esm2,EDSQ,ap,pooled_oof,-0.009041593512169266,-0.011429028300010576,0.0026336221711961753,bca,bca
PLM_Domains_AnkhLarge,PLM_Domains_Esm2,EDSQ,roc_auc,pooled_oof,-4.12820388896451e-05,-0.0002750804062889536,6.789830223740704e-06,bca,bca
PLM_Domains_AnkhLarge,PLM_Domains_Esm2,FPP,ap,pooled_oof,0.03918765716166572,0.01678222210861988,0.08849338170934754,bca,bca
PLM_Domains_AnkhLarge,PLM_Domains_Esm2,FPP,roc_auc,pooled_oof,0.002031903353953868,0.00044504044431186953,0.0053858018529900475,bca,bca
PLM_Domains_AnkhLarge,PLM_Domains_Esm2,GFPP,ap,pooled_oof,0.0721294832328444,0.024578592848185452,0.1597571790121536,bca,bca
PLM_Domains_AnkhLarge,PLM_Domains_Esm2,GFPP,roc_auc,pooled_oof,-0.014876980349025404,-0.07285537442534283,0.008936091124513112,bca,bca
