classifier,class,metric,ap_type,category_name,category,point,ci_low,ci_high,ci_method
Foldseek,CPP,ap,pooled_oof,Kingdom,Bacteria,0.12632450331125827,0.00036173569359867455,0.5005428888069137,percentile
Foldseek,CPP,ap,pooled_oof,Kingdom,Fungi,0.4277777777777778,0.19857503607503615,0.7728571428571424,percentile
Foldseek,CPP,ap,pooled_oof,Kingdom,Plants,0.6907580143360604,0.3777847788118439,0.8795876332400367,percentile
Foldseek,CPP,roc_auc,pooled_oof,Kingdom,Bacteria,0.5625,0.5,0.75,percentile
Foldseek,CPP,roc_auc,pooled_oof,Kingdom,Fungi,0.9973252496433666,0.9939860955981328,0.999440393770479,percentile
Foldseek,CPP,roc_auc,pooled_oof,Kingdom,Plants,0.9670373986478279,0.9218634257520679,0.9903913690539933,percentile
Foldseek,EDSQ,ap,pooled_oof,Kingdom,Animals,1.0,1.0,1.0,percentile
Foldseek,EDSQ,ap,pooled_oof,Kingdom,Fungi,0.8895397270362642,0.500720823337658,1.0,percentile
Foldseek,EDSQ,ap,pooled_oof,Kingdom,Plants,0.9600969206232364,0.9576839826839827,1.0,percentile
Foldseek,EDSQ,ap,pooled_oof,Kingdom,Protists,1.0,1.0,1.0,percentile
Foldseek,EDSQ,roc_auc,pooled_oof,Kingdom,Animals,1.0,1.0,1.0,percentile
Foldseek,EDSQ,roc_auc,pooled_oof,Kingdom,Fungi,0.9444444444444444,0.75,1.0,percentile
Foldseek,EDSQ,roc_auc,pooled_oof,Kingdom,Plants,0.9990144665461121,0.9966086842222815,1.0,percentile
Foldseek,EDSQ,roc_auc,pooled_oof,Kingdom,Protists,1.0,1.0,1.0,percentile
Foldseek,FPP,ap,pooled_oof,Kingdom,Animals,0.5389392438524219,0.26373163228212876,0.800081862745098,percentile
Foldseek,FPP,ap,pooled_oof,Kingdom,Bacteria,0.4611776589095895,0.31633347477371626,0.6365717251217661,percentile
Foldseek,FPP,ap,pooled_oof,Kingdom,Fungi,0.9493369799682061,0.8728558426137795,0.9940152568290875,percentile
Foldseek,FPP,ap,pooled_oof,Kingdom,Plants,0.6089499963148607,0.4219146065176018,0.803884923475803,percentile
Foldseek,FPP,ap,pooled_oof,Kingdom,Protists,0.9267576460715559,0.7510506965944274,1.0,percentile
Foldseek,FPP,ap,pooled_oof,Kingdom,Viruses,0.16666666666666666,0.0625,0.375,percentile
Foldseek,FPP,roc_auc,pooled_oof,Kingdom,Animals,0.8996361274698155,0.7347429117338484,0.9985931054903384,percentile
Foldseek,FPP,roc_auc,pooled_oof,Kingdom,Bacteria,0.9668650062837478,0.9148689176414858,0.9959323656101436,percentile
Foldseek,FPP,roc_auc,pooled_oof,Kingdom,Fungi,0.9944932145885893,0.9825277271570885,0.9995349990617246,percentile
Foldseek,FPP,roc_auc,pooled_oof,Kingdom,Plants,0.8795791627567611,0.8018184927408304,0.9419531587311,percentile
Foldseek,FPP,roc_auc,pooled_oof,Kingdom,Protists,0.9974277875012547,0.9907826110119603,1.0,percentile
Foldseek,FPP,roc_auc,pooled_oof,Kingdom,Viruses,0.5,0.5,0.5,percentile
Foldseek,GFPP,ap,pooled_oof,Kingdom,Animals,0.0005307855626326964,0.0004717428856784844,0.0019430683981514687,percentile
Foldseek,GFPP,ap,pooled_oof,Kingdom,Bacteria,0.0016397924154559062,0.0007036037724832443,0.00294123831197744,percentile
Foldseek,GFPP,ap,pooled_oof,Kingdom,Fungi,0.6701788468839256,0.47656096936123155,0.8523405363339384,percentile
Foldseek,GFPP,ap,pooled_oof,Kingdom,Plants,0.003942183042137585,0.0030084660122714196,0.01219471443489437,percentile
Foldseek,GFPP,roc_auc,pooled_oof,Kingdom,Animals,0.5,0.5,0.5,percentile
Foldseek,GFPP,roc_auc,pooled_oof,Kingdom,Bacteria,0.4999082568776452,0.499690253782433,0.5,percentile
Foldseek,GFPP,roc_auc,pooled_oof,Kingdom,Fungi,0.992875793353979,0.9859708186310985,0.9974582945496858,percentile
Foldseek,GFPP,roc_auc,pooled_oof,Kingdom,Plants,0.4164725676350151,0.3745774909860929,0.4512486112473927,percentile
Foldseek,GGPP,ap,pooled_oof,Kingdom,Animals,0.4373318045618141,0.12025987415112631,0.7872832814788583,percentile
Foldseek,GGPP,ap,pooled_oof,Kingdom,Bacteria,0.41913153048158414,0.2845168092171394,0.5582075460977843,percentile
Foldseek,GGPP,ap,pooled_oof,Kingdom,Fungi,0.41403245650149867,0.21973990684068478,0.6295187681718771,percentile
Foldseek,GGPP,ap,pooled_oof,Kingdom,Plants,0.6346400864373061,0.21089244262568108,0.8662625303641937,percentile
Foldseek,GGPP,ap,pooled_oof,Kingdom,Protists,0.008571428571428572,0.002658516281957221,0.019157383087280738,percentile
Foldseek,GGPP,roc_auc,pooled_oof,Kingdom,Animals,0.8238689547581903,0.6552626753042355,0.9969063070067884,percentile
Foldseek,GGPP,roc_auc,pooled_oof,Kingdom,Bacteria,0.7230396722250909,0.6617860482803191,0.7895956628640358,percentile
Foldseek,GGPP,roc_auc,pooled_oof,Kingdom,Fungi,0.8947173049018239,0.8033104405672427,0.9600566387651863,percentile
Foldseek,GGPP,roc_auc,pooled_oof,Kingdom,Plants,0.9389823960319262,0.869633105833972,0.973768879508252,percentile
Foldseek,GGPP,roc_auc,pooled_oof,Kingdom,Protists,0.49573863636363635,0.49006481411800124,0.5,percentile
Foldseek,GPP,ap,pooled_oof,Kingdom,Animals,0.11599154175135501,0.005378188617078306,0.36115015364663655,percentile
Foldseek,GPP,ap,pooled_oof,Kingdom,Bacteria,0.0010683772878512035,0.000366427322410238,0.0021323839774344453,percentile
Foldseek,GPP,ap,pooled_oof,Kingdom,Fungi,0.004010695187165776,0.0006918261568723169,0.009380929791271343,percentile
Foldseek,GPP,ap,pooled_oof,Kingdom,Plants,0.6281720017719048,0.37663762237710474,0.7949548103899882,percentile
Foldseek,GPP,ap,pooled_oof,Kingdom,Protists,0.025078369905956112,0.008495002705541588,0.045599925272056405,percentile
Foldseek,GPP,ap,pooled_oof,Kingdom,Viruses,0.16666666666666666,0.0625,0.375,percentile
Foldseek,GPP,roc_auc,pooled_oof,Kingdom,Animals,0.5889980123841343,0.5,0.7848806406063311,percentile
Foldseek,GPP,roc_auc,pooled_oof,Kingdom,Bacteria,0.49990830735375025,0.49969616714771437,0.5,percentile
Foldseek,GPP,roc_auc,pooled_oof,Kingdom,Fungi,0.5,0.5,0.5,percentile
Foldseek,GPP,roc_auc,pooled_oof,Kingdom,Plants,0.9233950863244893,0.8693984970410777,0.9583553789138227,percentile
Foldseek,GPP,roc_auc,pooled_oof,Kingdom,Protists,0.5,0.5,0.5,percentile
Foldseek,GPP,roc_auc,pooled_oof,Kingdom,Viruses,0.5,0.5,0.5,percentile
Foldseek,IDS,ap,pooled_oof,Kingdom,Animals,0.8050690510317839,0.16666666666666666,1.0,percentile
Foldseek,IDS,ap,pooled_oof,Kingdom,Archaea,1.0,0.9999999999999999,1.0,percentile
Foldseek,IDS,ap,pooled_oof,Kingdom,Bacteria,0.9313303186266249,0.7621144219342749,1.0,percentile
Foldseek,IDS,ap,pooled_oof,Kingdom,Fungi,0.9996753773652507,0.9941512515094861,1.0,percentile
Foldseek,IDS,ap,pooled_oof,Kingdom,Plants,0.9856910707207972,0.9180755142293602,1.0,percentile
Foldseek,IDS,ap,pooled_oof,Kingdom,Protists,1.0,1.0,1.0,percentile
Foldseek,IDS,ap,pooled_oof,Kingdom,Viruses,0.8333333333333334,0.625,0.9375,percentile
Foldseek,IDS,roc_auc,pooled_oof,Kingdom,Animals,0.9991037291878618,0.9965363278576822,1.0,percentile
Foldseek,IDS,roc_auc,pooled_oof,Kingdom,Archaea,1.0,1.0,1.0,percentile
Foldseek,IDS,roc_auc,pooled_oof,Kingdom,Bacteria,0.9998713686746246,0.9995571170758154,1.0,percentile
Foldseek,IDS,roc_auc,pooled_oof,Kingdom,Fungi,0.999975955154939,0.999597477788526,1.0,percentile
Foldseek,IDS,roc_auc,pooled_oof,Kingdom,Plants,0.9998361864198543,0.99892223390177,1.0,percentile
Foldseek,IDS,roc_auc,pooled_oof,Kingdom,Protists,1.0,1.0,1.0,percentile
Foldseek,IDS,roc_auc,pooled_oof,Kingdom,Viruses,0.5,0.5,0.5,percentile
Foldseek,TPS,ap,pooled_oof,Kingdom,Animals,0.950087328126987,0.8161984664883658,0.9934616444732634,percentile
Foldseek,TPS,ap,pooled_oof,Kingdom,Bacteria,0.9982223224160047,0.9944261279736553,0.9998599943156515,percentile
Foldseek,TPS,ap,pooled_oof,Kingdom,Fungi,1.0,1.0,1.0,percentile
Foldseek,TPS,ap,pooled_oof,Kingdom,Plants,0.999979086083365,0.9997618971421179,1.0,percentile
Foldseek,TPS,ap,pooled_oof,Kingdom,Protists,1.0,1.0,1.0,percentile
Foldseek,TPS,ap,pooled_oof,Kingdom,Viruses,1.0,1.0,1.0,percentile
Foldseek,TPS,roc_auc,pooled_oof,Kingdom,Animals,0.9989775635120763,0.9965895997406892,0.9998773909153871,percentile
Foldseek,TPS,roc_auc,pooled_oof,Kingdom,Bacteria,0.9999464383376879,0.9998252688400999,0.999995687976335,percentile
Foldseek,TPS,roc_auc,pooled_oof,Kingdom,Fungi,1.0,1.0,1.0,percentile
Foldseek,TPS,roc_auc,pooled_oof,Kingdom,Plants,0.9999844914348124,0.9998519316659099,1.0,percentile
Foldseek,TPS,roc_auc,pooled_oof,Kingdom,Protists,1.0,1.0,1.0,percentile
Foldseek,TPS,roc_auc,pooled_oof,Kingdom,Viruses,1.0,1.0,1.0,percentile
Foldseek,_type_grouped,ap,pooled_oof,TPS_Type,di,0.5695469253588199,0.44478394749549127,0.6687484888116939,percentile
Foldseek,_type_grouped,ap,pooled_oof,TPS_Type,mono,0.5532928063159919,0.29989941269417036,0.7240989562347295,percentile
Foldseek,_type_grouped,ap,pooled_oof,TPS_Type,phytoene,0.950085730214757,0.6667520426392772,1.0,percentile
Foldseek,_type_grouped,ap,pooled_oof,TPS_Type,sesq,0.6849613838405924,0.5839026731043917,0.7689259075883352,percentile
Foldseek,_type_grouped,ap,pooled_oof,TPS_Type,sester,0.47484959144607075,0.28830074057718835,0.6679879377263719,percentile
Foldseek,_type_grouped,ap,pooled_oof,TPS_Type,squalene,0.7406641231421531,0.38178868750297323,1.0,percentile
Foldseek,_type_grouped,ap,pooled_oof,TPS_Type,tri,0.953811460633095,0.8401980703569525,1.0,percentile
Foldseek,_type_grouped,roc_auc,pooled_oof,TPS_Type,di,0.9022352103242213,0.8599525604367675,0.9329660400935141,percentile
Foldseek,_type_grouped,roc_auc,pooled_oof,TPS_Type,mono,0.9196223694251066,0.8490945819208002,0.955469019543553,percentile
Foldseek,_type_grouped,roc_auc,pooled_oof,TPS_Type,phytoene,0.9749773726140429,0.8331815560816954,1.0,percentile
Foldseek,_type_grouped,roc_auc,pooled_oof,TPS_Type,sesq,0.9759348695135122,0.9620841711298052,0.9861710828185569,percentile
Foldseek,_type_grouped,roc_auc,pooled_oof,TPS_Type,sester,0.8654946304384707,0.7533783026778552,0.9424516035170821,percentile
Foldseek,_type_grouped,roc_auc,pooled_oof,TPS_Type,squalene,0.9995946650726371,0.9989465525020899,1.0,percentile
Foldseek,_type_grouped,roc_auc,pooled_oof,TPS_Type,tri,0.9944510304207734,0.9199095172624503,1.0,percentile
HMM,2xFPP,ap,pooled_oof,Kingdom,Animals,1.0,1.0,1.0,percentile
HMM,2xFPP,ap,pooled_oof,Kingdom,Bacteria,0.4222222222222222,0.14616477272727274,1.0,percentile
HMM,2xFPP,ap,pooled_oof,Kingdom,Fungi,1.0,1.0,1.0,percentile
HMM,2xFPP,ap,pooled_oof,Kingdom,Plants,0.9230769230769231,0.3333333333333333,1.0,percentile
HMM,2xFPP,roc_auc,pooled_oof,Kingdom,Animals,1.0,1.0,1.0,percentile
HMM,2xFPP,roc_auc,pooled_oof,Kingdom,Bacteria,0.9994231336844159,0.9981635900651854,1.0,percentile
HMM,2xFPP,roc_auc,pooled_oof,Kingdom,Fungi,1.0,1.0,1.0,percentile
HMM,2xFPP,roc_auc,pooled_oof,Kingdom,Plants,0.9997129735935706,0.9989093233708778,1.0,percentile
HMM,2xGGPP,ap,pooled_oof,Kingdom,Bacteria,0.6,0.18234126984126986,1.0,percentile
HMM,2xGGPP,ap,pooled_oof,Kingdom,Fungi,0.3333333333333333,0.07692307692307693,1.0,percentile
HMM,2xGGPP,ap,pooled_oof,Kingdom,Plants,0.8196969696969698,0.25,1.0,percentile
HMM,2xGGPP,roc_auc,pooled_oof,Kingdom,Bacteria,0.9996758216362177,0.9989607710112672,1.0,percentile
HMM,2xGGPP,roc_auc,pooled_oof,Kingdom,Fungi,0.9982319660537483,0.9942195585309371,1.0,percentile
HMM,2xGGPP,roc_auc,pooled_oof,Kingdom,Plants,0.9993597951344431,0.9978756652322626,1.0,percentile
HMM,CPP,ap,pooled_oof,Kingdom,Bacteria,0.0012612612612612612,0.00034854784751763,0.00288595905358102,percentile
HMM,CPP,ap,pooled_oof,Kingdom,Fungi,0.7142857142857143,0.3333333333333333,1.0,percentile
HMM,CPP,ap,pooled_oof,Kingdom,Plants,0.6366216615610611,0.30702923315457203,0.8384663576083907,percentile
HMM,CPP,roc_auc,pooled_oof,Kingdom,Bacteria,0.5,0.5,0.5,percentile
HMM,CPP,roc_auc,pooled_oof,Kingdom,Fungi,0.9993215739484397,0.9981252288023429,1.0,percentile
HMM,CPP,roc_auc,pooled_oof,Kingdom,Plants,0.9304920277288766,0.7823269963960547,0.9868649226730907,percentile
HMM,EDSQ,ap,pooled_oof,Kingdom,Animals,1.0,1.0,1.0,percentile
HMM,EDSQ,ap,pooled_oof,Kingdom,Fungi,0.8895397270362642,0.500720823337658,1.0,percentile
HMM,EDSQ,ap,pooled_oof,Kingdom,Plants,0.9743589743589743,0.9722222222222222,1.0,percentile
HMM,EDSQ,ap,pooled_oof,Kingdom,Protists,1.0,1.0,1.0,percentile
HMM,EDSQ,roc_auc,pooled_oof,Kingdom,Animals,1.0,1.0,1.0,percentile
HMM,EDSQ,roc_auc,pooled_oof,Kingdom,Fungi,0.9444444444444444,0.75,1.0,percentile
HMM,EDSQ,roc_auc,pooled_oof,Kingdom,Plants,0.9993800371977681,0.9978488359826208,1.0,percentile
HMM,EDSQ,roc_auc,pooled_oof,Kingdom,Protists,1.0,1.0,1.0,percentile
HMM,FPP,ap,pooled_oof,Kingdom,Animals,0.3116547259970666,0.11172618259462828,0.5982767260517704,percentile
HMM,FPP,ap,pooled_oof,Kingdom,Bacteria,0.40527323362115225,0.28341012447000336,0.5370904894001916,percentile
HMM,FPP,ap,pooled_oof,Kingdom,Fungi,0.8039271818925451,0.6142587634515236,0.902474002563464,percentile
HMM,FPP,ap,pooled_oof,Kingdom,Plants,0.5230205957620008,0.3626087593969483,0.6815199804561429,percentile
HMM,FPP,ap,pooled_oof,Kingdom,Protists,0.5059563849124098,0.0796193320289706,0.8043509676597912,percentile
HMM,FPP,ap,pooled_oof,Kingdom,Viruses,0.16666666666666666,0.0625,0.375,percentile
HMM,FPP,roc_auc,pooled_oof,Kingdom,Animals,0.6987450361162946,0.5798944408853383,0.8540530324302341,percentile
HMM,FPP,roc_auc,pooled_oof,Kingdom,Bacteria,0.9335781970988111,0.8729133183446277,0.9840215553655234,percentile
HMM,FPP,roc_auc,pooled_oof,Kingdom,Fungi,0.9000186026900066,0.8084081030808642,0.9498302968150041,percentile
HMM,FPP,roc_auc,pooled_oof,Kingdom,Plants,0.8596935232323512,0.8096557877530685,0.9098984872893767,percentile
HMM,FPP,roc_auc,pooled_oof,Kingdom,Protists,0.7859106870734778,0.5610102694051747,0.9375138403263403,percentile
HMM,FPP,roc_auc,pooled_oof,Kingdom,Viruses,0.5,0.5,0.5,percentile
HMM,GFPP,ap,pooled_oof,Kingdom,Animals,0.0005307855626326964,0.0004717428856784844,0.0019430683981514687,percentile
HMM,GFPP,ap,pooled_oof,Kingdom,Bacteria,0.0016397924154559062,0.0007036037724832443,0.00294123831197744,percentile
HMM,GFPP,ap,pooled_oof,Kingdom,Fungi,0.6952851913377818,0.4792058440418965,0.8510423461918648,percentile
HMM,GFPP,ap,pooled_oof,Kingdom,Plants,0.003942183042137585,0.0030084660122714196,0.01219471443489437,percentile
HMM,GFPP,roc_auc,pooled_oof,Kingdom,Animals,0.5,0.5,0.5,percentile
HMM,GFPP,roc_auc,pooled_oof,Kingdom,Bacteria,0.5,0.5,0.5,percentile
HMM,GFPP,roc_auc,pooled_oof,Kingdom,Fungi,0.9267296367308708,0.8128990704234774,0.9952297332512082,percentile
HMM,GFPP,roc_auc,pooled_oof,Kingdom,Plants,0.5,0.5,0.5,percentile
HMM,GGPP,ap,pooled_oof,Kingdom,Animals,0.008240426563257392,0.003993809784077002,0.014244991778967372,percentile
HMM,GGPP,ap,pooled_oof,Kingdom,Bacteria,0.015031433303532807,0.0108685350255358,0.02023658780136229,percentile
HMM,GGPP,ap,pooled_oof,Kingdom,Fungi,0.10230574239566065,0.023004873274804365,0.2551515040710678,percentile
HMM,GGPP,ap,pooled_oof,Kingdom,Plants,0.601525153833381,0.2915277990162032,0.8090862746273373,percentile
HMM,GGPP,ap,pooled_oof,Kingdom,Protists,0.008571428571428572,0.002658516281957221,0.019157383087280738,percentile
HMM,GGPP,roc_auc,pooled_oof,Kingdom,Animals,0.5,0.5,0.5,percentile
HMM,GGPP,roc_auc,pooled_oof,Kingdom,Bacteria,0.5,0.5,0.5,percentile
HMM,GGPP,roc_auc,pooled_oof,Kingdom,Fungi,0.5703478635415808,0.513531253417402,0.6587430058738979,percentile
HMM,GGPP,roc_auc,pooled_oof,Kingdom,Plants,0.8951115054653758,0.7702371712172419,0.9507626323866947,percentile
HMM,GGPP,roc_auc,pooled_oof,Kingdom,Protists,0.5,0.5,0.5,percentile
HMM,GPP,ap,pooled_oof,Kingdom,Animals,0.007671796332066892,0.0028870116209799624,0.014484532723515025,percentile
HMM,GPP,ap,pooled_oof,Kingdom,Bacteria,0.0010683772878512035,0.000366427322410238,0.0021323839774344453,percentile
HMM,GPP,ap,pooled_oof,Kingdom,Fungi,0.004010695187165776,0.0006918261568723169,0.009380929791271343,percentile
HMM,GPP,ap,pooled_oof,Kingdom,Plants,0.4218234608475886,0.22341457749659532,0.6086193144727525,percentile
HMM,GPP,ap,pooled_oof,Kingdom,Protists,0.025078369905956112,0.008495002705541588,0.045599925272056405,percentile
HMM,GPP,ap,pooled_oof,Kingdom,Viruses,0.16666666666666666,0.0625,0.375,percentile
HMM,GPP,roc_auc,pooled_oof,Kingdom,Animals,0.5,0.5,0.5,percentile
HMM,GPP,roc_auc,pooled_oof,Kingdom,Bacteria,0.5,0.5,0.5,percentile
HMM,GPP,roc_auc,pooled_oof,Kingdom,Fungi,0.5,0.5,0.5,percentile
HMM,GPP,roc_auc,pooled_oof,Kingdom,Plants,0.8624595362509626,0.8051182891404611,0.9080899325354613,percentile
HMM,GPP,roc_auc,pooled_oof,Kingdom,Protists,0.5,0.5,0.5,percentile
HMM,GPP,roc_auc,pooled_oof,Kingdom,Viruses,0.5,0.5,0.5,percentile
HMM,IDS,ap,pooled_oof,Kingdom,Animals,0.8,0.3333333333333333,1.0,percentile
HMM,IDS,ap,pooled_oof,Kingdom,Archaea,1.0,1.0,1.0,percentile
HMM,IDS,ap,pooled_oof,Kingdom,Bacteria,0.9545454545454546,0.8333333333333334,1.0,percentile
HMM,IDS,ap,pooled_oof,Kingdom,Fungi,0.991304347826087,0.9654969574036512,1.0,percentile
HMM,IDS,ap,pooled_oof,Kingdom,Plants,0.9666666666666667,0.9285714285714286,1.0,percentile
HMM,IDS,ap,pooled_oof,Kingdom,Protists,1.0,1.0,1.0,percentile
HMM,IDS,ap,pooled_oof,Kingdom,Viruses,0.8333333333333334,0.625,0.9375,percentile
HMM,IDS,roc_auc,pooled_oof,Kingdom,Animals,0.9992581595116032,0.9980181102362204,1.0,percentile
HMM,IDS,roc_auc,pooled_oof,Kingdom,Archaea,1.0,1.0,1.0,percentile
HMM,IDS,roc_auc,pooled_oof,Kingdom,Bacteria,0.9999091486627991,0.9996950178957992,1.0,percentile
HMM,IDS,roc_auc,pooled_oof,Kingdom,Fungi,0.9996370235456435,0.9988433280737301,1.0,percentile
HMM,IDS,roc_auc,pooled_oof,Kingdom,Plants,0.9997043169722059,0.9990155672396658,1.0,percentile
HMM,IDS,roc_auc,pooled_oof,Kingdom,Protists,1.0,1.0,1.0,percentile
HMM,IDS,roc_auc,pooled_oof,Kingdom,Viruses,0.5,0.5,0.5,percentile
HMM,TPS,ap,pooled_oof,Kingdom,Animals,0.6128693793388912,0.344606489625125,0.8464702583551553,percentile
HMM,TPS,ap,pooled_oof,Kingdom,Bacteria,0.8237492356772032,0.7483610011386628,0.8929746328046397,percentile
HMM,TPS,ap,pooled_oof,Kingdom,Fungi,0.7295054169045748,0.5456532231987348,0.8913392740701996,percentile
HMM,TPS,ap,pooled_oof,Kingdom,Plants,0.9743376970197404,0.9297575622485365,0.9980876652079781,percentile
HMM,TPS,ap,pooled_oof,Kingdom,Protists,0.9075880436839705,0.6830934167364794,1.0,percentile
HMM,TPS,ap,pooled_oof,Kingdom,Viruses,1.0,1.0,1.0,percentile
HMM,TPS,roc_auc,pooled_oof,Kingdom,Animals,0.8881727628766587,0.774090972692836,0.962232017307923,percentile
HMM,TPS,roc_auc,pooled_oof,Kingdom,Bacteria,0.9125091775397159,0.874820514727183,0.9477811969836714,percentile
HMM,TPS,roc_auc,pooled_oof,Kingdom,Fungi,0.950023981743263,0.9175578131243032,0.97476697379052,percentile
HMM,TPS,roc_auc,pooled_oof,Kingdom,Plants,0.9819312769772444,0.9586021636775423,0.9984014579945734,percentile
HMM,TPS,roc_auc,pooled_oof,Kingdom,Protists,0.996890957747957,0.9896550351416649,1.0,percentile
HMM,TPS,roc_auc,pooled_oof,Kingdom,Viruses,1.0,1.0,1.0,percentile
HMM,_type_grouped,ap,pooled_oof,TPS_Type,di,0.4271095382933565,0.250102671452476,0.5632476613333098,percentile
HMM,_type_grouped,ap,pooled_oof,TPS_Type,mono,0.36218881623853555,0.16721951797862858,0.5477297842187265,percentile
HMM,_type_grouped,ap,pooled_oof,TPS_Type,phytoene,0.5704900064280036,0.16658913565426176,0.8901865775549986,percentile
HMM,_type_grouped,ap,pooled_oof,TPS_Type,sesq,0.52177707663983,0.3939247231462606,0.6516768588061289,percentile
HMM,_type_grouped,ap,pooled_oof,TPS_Type,sester,0.5120371458708787,0.2961188582031561,0.6850428580934472,percentile
HMM,_type_grouped,ap,pooled_oof,TPS_Type,squalene,0.8571428571428571,0.3795854832271073,1.0,percentile
HMM,_type_grouped,ap,pooled_oof,TPS_Type,tri,0.9673512180181346,0.8401980703569525,1.0,percentile
HMM,_type_grouped,roc_auc,pooled_oof,TPS_Type,di,0.7894280550977116,0.7051421696498766,0.8476047209289133,percentile
HMM,_type_grouped,roc_auc,pooled_oof,TPS_Type,mono,0.891669848227722,0.802961018604482,0.93840694009,percentile
HMM,_type_grouped,roc_auc,pooled_oof,TPS_Type,phytoene,0.9994744212833231,0.9987643280299779,0.9998906145213257,percentile
HMM,_type_grouped,roc_auc,pooled_oof,TPS_Type,sesq,0.9265160701098214,0.8983750452279777,0.9478955047979242,percentile
HMM,_type_grouped,roc_auc,pooled_oof,TPS_Type,sester,0.8121182502578173,0.7069711731909051,0.9036434701625271,percentile
HMM,_type_grouped,roc_auc,pooled_oof,TPS_Type,squalene,0.999830389518769,0.9991609883707415,1.0,percentile
HMM,_type_grouped,roc_auc,pooled_oof,TPS_Type,tri,0.9945060094399989,0.9199166666666667,1.0,percentile
PFAM,TPS,ap,pooled_oof,Kingdom,Animals,0.6941515793652147,0.4315607617720127,0.8602851499891007,percentile
PFAM,TPS,ap,pooled_oof,Kingdom,Bacteria,0.9453452762757707,0.8990107486385479,0.9812381762058137,percentile
PFAM,TPS,ap,pooled_oof,Kingdom,Fungi,0.9487016982659825,0.8941276475786903,0.9802463584731228,percentile
PFAM,TPS,ap,pooled_oof,Kingdom,Plants,0.9994003028646511,0.9976131053866363,1.0,percentile
PFAM,TPS,ap,pooled_oof,Kingdom,Protists,1.0,1.0,1.0,percentile
PFAM,TPS,ap,pooled_oof,Kingdom,Viruses,1.0,1.0,1.0,percentile
PFAM,TPS,roc_auc,pooled_oof,Kingdom,Animals,0.8588647476078098,0.7343357517828843,0.9359185349136084,percentile
PFAM,TPS,roc_auc,pooled_oof,Kingdom,Bacteria,0.971875,0.9478469179082677,0.9903256626258474,percentile
PFAM,TPS,roc_auc,pooled_oof,Kingdom,Fungi,0.9804086172051332,0.9569063106885446,0.9940236974250063,percentile
PFAM,TPS,roc_auc,pooled_oof,Kingdom,Plants,0.9994117647058823,0.9978653950675739,1.0,percentile
PFAM,TPS,roc_auc,pooled_oof,Kingdom,Protists,1.0,1.0,1.0,percentile
PFAM,TPS,roc_auc,pooled_oof,Kingdom,Viruses,1.0,1.0,1.0,percentile
PLM_Domains,2xFPP,ap,pooled_oof,Kingdom,Animals,1.0,1.0,1.0,percentile
PLM_Domains,2xFPP,ap,pooled_oof,Kingdom,Bacteria,0.5,0.1774779040404042,1.0,percentile
PLM_Domains,2xFPP,ap,pooled_oof,Kingdom,Fungi,1.0,0.9999999999999999,1.0,percentile
PLM_Domains,2xFPP,ap,pooled_oof,Kingdom,Plants,0.9508685130056369,0.3333333333333333,1.0000000000000002,percentile
PLM_Domains,2xFPP,roc_auc,pooled_oof,Kingdom,Animals,1.0,1.0,1.0,percentile
PLM_Domains,2xFPP,roc_auc,pooled_oof,Kingdom,Bacteria,0.9995934131441537,0.9984399749814851,1.0,percentile
PLM_Domains,2xFPP,roc_auc,pooled_oof,Kingdom,Fungi,1.0,1.0,1.0,percentile
PLM_Domains,2xFPP,roc_auc,pooled_oof,Kingdom,Plants,0.999676500986446,0.9982969169888768,1.0,percentile
PLM_Domains,2xGGPP,ap,pooled_oof,Kingdom,Bacteria,1.0,0.9999999999999999,1.0,percentile
PLM_Domains,2xGGPP,ap,pooled_oof,Kingdom,Fungi,0.22222222222222224,0.058823529411764705,1.0,percentile
PLM_Domains,2xGGPP,ap,pooled_oof,Kingdom,Plants,0.9592529711375213,0.1,1.0000000000000002,percentile
PLM_Domains,2xGGPP,roc_auc,pooled_oof,Kingdom,Bacteria,1.0,1.0,1.0,percentile
PLM_Domains,2xGGPP,roc_auc,pooled_oof,Kingdom,Fungi,0.9955614251847432,0.9869998479003136,1.0,percentile
PLM_Domains,2xGGPP,roc_auc,pooled_oof,Kingdom,Plants,0.9994723101705271,0.9900857299005119,1.0,percentile
PLM_Domains,CPP,ap,pooled_oof,Kingdom,Bacteria,0.2558284773576524,0.037859203399467356,0.5792931456349747,percentile
PLM_Domains,CPP,ap,pooled_oof,Kingdom,Fungi,0.7777777777777778,0.3333333333333333,1.0,percentile
PLM_Domains,CPP,ap,pooled_oof,Kingdom,Plants,0.7610643073965118,0.47127956303530627,0.9071766641433171,percentile
PLM_Domains,CPP,roc_auc,pooled_oof,Kingdom,Bacteria,0.9945823658986723,0.9894835585677401,0.9979164879073312,percentile
PLM_Domains,CPP,roc_auc,pooled_oof,Kingdom,Fungi,0.998729121278141,0.9960885286825799,1.0,percentile
PLM_Domains,CPP,roc_auc,pooled_oof,Kingdom,Plants,0.9855541969352568,0.9672833687769713,0.995018329679678,percentile
PLM_Domains,EDSQ,ap,pooled_oof,Kingdom,Animals,1.0,1.0,1.0,percentile
PLM_Domains,EDSQ,ap,pooled_oof,Kingdom,Fungi,1.0,0.9999999999999998,1.0,percentile
PLM_Domains,EDSQ,ap,pooled_oof,Kingdom,Plants,0.9873045262597127,0.9868658394072906,1.0,percentile
