track,model,tps_type,fold,n_pos,n_neg,ap,pos_mean,pos_median,pos_min,pos_max,pos_frac_zero,neg_mean,neg_median,neg_max,neg_frac_nonzero
A,HMM,ggpps,0,21,2002,1.0,0.9999853714262372,0.9999999999999998,0.9997,1.0,0.0,0.0,0.0,0.0,0.0
A,HMM,sester,0,9,2002,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
A,HMM,di,0,56,2002,0.8784013605442176,0.8749957134235854,0.999999999975,0.0,1.0,0.125,0.0,0.0,0.0,0.0
A,HMM,gfpps,0,3,2002,1.0,0.9982133333333333,0.99904,0.9956,1.0,0.0,0.0,0.0,0.0,0.0
A,HMM,tri,0,8,2002,1.0,0.9999912149984501,0.99999999999982,0.99993,0.9999999999999999,0.0,0.0,0.0,0.0,0.0
A,HMM,tetra,0,3,2002,0.3343308395677473,0.33333333315999997,0.0,0.0,0.99999999948,0.6666666666666666,0.0,0.0,0.0,0.0
A,HMM,sesq,1,49,1988,0.9800827547513851,0.9795907684626517,0.99999999945,0.0,1.0,0.02040816326530612,0.0,0.0,0.0,0.0
A,HMM,ggpps,1,20,1988,1.0,0.999899996857987,0.99999999999903,0.998,1.0,0.0,0.0,0.0,0.0,0.0
A,HMM,di,1,36,1988,1.0,0.9999968454356666,1.0,0.999918,1.0,0.0,0.0,0.0,0.0,0.0
A,HMM,tri,1,5,1988,0.2020070245860512,0.2,0.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0
A,HMM,sester,1,13,1988,1.0,0.9999827864594616,0.999999999989,0.99987,1.0,0.0,0.0,0.0,0.0,0.0
A,HMM,fpps,1,11,1988,1.0,0.9999990909090909,1.0,0.99999,1.0,0.0,0.0,0.0,0.0,0.0
A,HMM,mono,1,13,1988,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
A,HMM,gpps,1,14,1988,1.0,0.99999999999,1.0,0.99999999986,1.0,0.0,0.0,0.0,0.0,0.0
A,HMM,sesq,2,101,1982,0.9988988022843756,0.9999856346671288,1.0,0.9986,1.0,0.0,0.0015099727547931365,0.0,0.9999999999999964,0.0015136226034308778
A,HMM,di,2,28,1982,0.9951559934318555,0.9999684642857142,1.0,0.99921,1.0,0.0,0.0015099727547931365,0.0,0.9999999999999964,0.0015136226034308778
A,HMM,mono,2,95,1982,0.9996675654702265,0.9999999690315788,1.0,0.9999971,1.0,0.0,0.0015099727547931365,0.0,0.9999999999999964,0.0015136226034308778
A,HMM,sesq,3,113,1985,0.9712696145977829,0.9911283010478257,1.0,0.0,1.0,0.008849557522123894,0.0010075566750629723,0.0,1.0,0.0010075566750629723
A,HMM,di,3,9,1985,0.7662177328843995,0.9999914444301111,1.0,0.999923,1.0,0.0,0.0010075566750629723,0.0,1.0,0.0010075566750629723
A,HMM,mono,3,86,1985,0.9751222265642858,0.9999682900930231,1.0,0.9974,1.0,0.0,0.0010075566750629723,0.0,1.0,0.0010075566750629723
A,HMM,ggpps,3,5,1985,0.5628571428571428,0.9999893976799996,0.9999999977,0.999947,1.0,0.0,0.0010075566750629723,0.0,1.0,0.0010075566750629723
A,HMM,sester,3,6,1985,0.6884920634920635,0.9999953833333333,1.0,0.999974,1.0,0.0,0.0010075566750629723,0.0,1.0,0.0010075566750629723
A,HMM,tri,3,6,1985,0.6884920634920635,0.9999866166666666,1.0,0.999921,1.0,0.0,0.0010075566750629723,0.0,1.0,0.0010075566750629723
A,HMM,negative,3,3,1985,0.6,1.0,1.0,1.0,1.0,0.0,0.0010075566750629723,0.0,1.0,0.0010075566750629723
A,HMM,sesq,4,78,1987,1.0,0.999953906500787,1.0,0.9971,1.0,0.0,0.0,0.0,0.0,0.0
A,HMM,tri,4,111,1987,0.9829352708285024,0.9818230280043933,0.99999999987,0.0,1.0,0.018018018018018018,0.0,0.0,0.0,0.0
A,HMM,di-int,4,5,1987,0.0025100401606425703,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
A,HMM,di,4,7,1987,0.7152887233127956,0.7142850857142857,1.0,0.0,1.0,0.2857142857142857,0.0,0.0,0.0,0.0
A,HMM,sester,4,3,1987,1.0,0.9999047333333334,0.9999942,0.99972,1.0,0.0,0.0,0.0,0.0,0.0
A,HMM,ggpps,4,12,1987,1.0,0.9999916666584167,1.0,0.9999,1.0,0.0,0.0,0.0,0.0,0.0
A,HMM,mono,4,20,1987,0.9504982561036373,0.9499999609999804,1.0,0.0,1.0,0.05,0.0,0.0,0.0,0.0
A,PlmRF,sesq,0,144,2002,1.0,0.9672916666666668,0.99,0.57,1.0,0.0,0.005759240759240759,0.0,0.46,0.24525474525474525
A,PlmRF,mono,0,15,2002,1.0,0.9346666666666666,0.97,0.79,1.0,0.0,0.005759240759240759,0.0,0.46,0.24525474525474525
A,PlmRF,di-int,0,41,2002,0.9693466321725179,0.5378048780487805,0.53,0.01,0.76,0.0,0.005759240759240759,0.0,0.46,0.24525474525474525
A,PlmRF,ggpps,0,21,2002,0.870178980893267,0.3271428571428571,0.2,0.09,0.98,0.0,0.005759240759240759,0.0,0.46,0.24525474525474525
A,PlmRF,sester,0,9,2002,1.0,0.8988888888888888,0.93,0.66,0.98,0.0,0.005759240759240759,0.0,0.46,0.24525474525474525
A,PlmRF,di,0,56,2002,0.8884864056235564,0.755,0.9,0.0,0.97,0.017857142857142856,0.005759240759240759,0.0,0.46,0.24525474525474525
A,PlmRF,gfpps,0,3,2002,0.6555555555555554,0.37000000000000005,0.22,0.12,0.77,0.0,0.005759240759240759,0.0,0.46,0.24525474525474525
A,PlmRF,tri,0,8,2002,0.9861111111111112,0.7012499999999999,0.745,0.34,0.9,0.0,0.005759240759240759,0.0,0.46,0.24525474525474525
A,PlmRF,tetra,0,3,2002,0.9166666666666665,0.5366666666666667,0.68,0.2,0.73,0.0,0.005759240759240759,0.0,0.46,0.24525474525474525
A,PlmRF,sesq,1,49,1988,0.96016550950277,0.8693877551020408,0.97,0.0,1.0,0.04081632653061224,0.005955734406438632,0.0,0.25,0.24346076458752516
A,PlmRF,ggpps,1,20,1988,0.925952594615268,0.39299999999999996,0.2,0.13,0.93,0.0,0.005955734406438632,0.0,0.25,0.24346076458752516
A,PlmRF,di,1,36,1988,1.0,0.8802777777777777,0.9,0.61,1.0,0.0,0.005955734406438632,0.0,0.25,0.24346076458752516
A,PlmRF,tri,1,5,1988,1.0,0.692,0.73,0.41,0.89,0.0,0.005955734406438632,0.0,0.25,0.24346076458752516
A,PlmRF,sester,1,13,1988,1.0,0.9084615384615385,0.93,0.79,0.96,0.0,0.005955734406438632,0.0,0.25,0.24346076458752516
A,PlmRF,fpps,1,11,1988,0.9358303312848767,0.24363636363636365,0.25,0.16,0.28,0.0,0.005955734406438632,0.0,0.25,0.24346076458752516
A,PlmRF,mono,1,13,1988,0.9999999999999998,0.8476923076923077,0.89,0.33,0.98,0.0,0.005955734406438632,0.0,0.25,0.24346076458752516
A,PlmRF,gpps,1,14,1988,0.9614272632129776,0.26785714285714285,0.26,0.17,0.48,0.0,0.005955734406438632,0.0,0.25,0.24346076458752516
A,PlmRF,sesq,2,101,1982,0.9984138547634028,0.9287128712871289,0.98,0.11,1.0,0.0,0.0067961654894046425,0.0,0.25,0.28456104944500504
A,PlmRF,di,2,28,1982,0.9999999999999999,0.9314285714285715,0.93,0.83,1.0,0.0,0.0067961654894046425,0.0,0.25,0.28456104944500504
A,PlmRF,mono,2,95,1982,1.0,0.9353684210526314,0.96,0.39,1.0,0.0,0.0067961654894046425,0.0,0.25,0.28456104944500504
A,PlmRF,sesq,3,113,1985,0.9992116294845568,0.9656637168141593,0.98,0.52,1.0,0.0,0.007073047858942065,0.0,0.91,0.2801007556675063
A,PlmRF,di,3,9,1985,0.9888888888888888,0.9711111111111111,0.98,0.91,1.0,0.0,0.007073047858942065,0.0,0.91,0.2801007556675063
A,PlmRF,mono,3,86,1985,0.9909470755028981,0.9004651162790702,0.93,0.41,1.0,0.0,0.007073047858942065,0.0,0.91,0.2801007556675063
A,PlmRF,ggpps,3,5,1985,0.4150307057283801,0.41600000000000004,0.14,0.06,0.91,0.0,0.007073047858942065,0.0,0.91,0.2801007556675063
A,PlmRF,sester,3,6,1985,0.976190476190476,0.9583333333333334,0.97,0.89,0.99,0.0,0.007073047858942065,0.0,0.91,0.2801007556675063
A,PlmRF,tri,3,6,1985,0.7051587301587301,0.6216666666666667,0.645,0.36,0.94,0.0,0.007073047858942065,0.0,0.91,0.2801007556675063
A,PlmRF,negative,3,3,1985,0.7,0.8633333333333333,0.82,0.78,0.99,0.0,0.007073047858942065,0.0,0.91,0.2801007556675063
A,PlmRF,sesq,4,78,1987,1.0,0.9414102564102563,0.98,0.28,1.0,0.0,0.005470558631102164,0.0,0.16,0.25666834423754403
A,PlmRF,tri,4,111,1987,1.0,0.6590090090090092,0.66,0.47,0.81,0.0,0.005470558631102164,0.0,0.16,0.25666834423754403
A,PlmRF,di-int,4,5,1987,1.0,0.5619999999999999,0.55,0.42,0.71,0.0,0.005470558631102164,0.0,0.16,0.25666834423754403
A,PlmRF,di,4,7,1987,0.8576443616563978,0.7599999999999999,0.93,0.0,0.98,0.14285714285714285,0.005470558631102164,0.0,0.16,0.25666834423754403
A,PlmRF,sester,4,3,1987,1.0,0.9533333333333333,0.98,0.89,0.99,0.0,0.005470558631102164,0.0,0.16,0.25666834423754403
A,PlmRF,ggpps,4,12,1987,0.7894595176571921,0.23833333333333329,0.2,0.06,0.96,0.0,0.005470558631102164,0.0,0.16,0.25666834423754403
A,PlmRF,mono,4,20,1987,1.0,0.8945000000000001,0.92,0.3,1.0,0.0,0.005470558631102164,0.0,0.16,0.25666834423754403
C,Blastp,sesq,0,102,2002,0.9717329426970879,1.0,1.0,0.0,3.0,0.0196078431372549,0.0004995004995004995,0.0,1.0,0.0004995004995004995
C,Blastp,ggpps,0,10,2002,0.5162737858562908,0.6,1.0,0.0,1.0,0.4,0.0004995004995004995,0.0,1.0,0.0004995004995004995
C,Blastp,di,0,13,2002,0.8525672838327927,0.9230769230769231,1.0,0.0,1.0,0.07692307692307693,0.0004995004995004995,0.0,1.0,0.0004995004995004995
C,Blastp,mono,0,20,2002,0.7549194158375516,0.8,1.0,0.0,1.0,0.2,0.0004995004995004995,0.0,1.0,0.0004995004995004995
C,Blastp,di-int,0,3,2002,0.75,1.0,1.0,1.0,1.0,0.0,0.0004995004995004995,0.0,1.0,0.0004995004995004995
C,Blastp,tri,0,3,2002,0.75,1.0,1.0,1.0,1.0,0.0,0.0004995004995004995,0.0,1.0,0.0004995004995004995
C,Blastp,fpps,0,3,2002,0.0014962593516209476,0.0,0.0,0.0,0.0,1.0,0.0004995004995004995,0.0,1.0,0.0004995004995004995
C,Blastp,hemi,0,4,2002,0.8,1.0,1.0,1.0,1.0,0.0,0.0004995004995004995,0.0,1.0,0.0004995004995004995
C,Blastp,sesq,1,55,1988,1.0,1.018181818181818,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
C,Blastp,tri,1,49,1988,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
C,Blastp,di,1,15,1988,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
C,Blastp,mono,1,31,1988,0.9682372301842177,0.967741935483871,1.0,0.0,1.0,0.03225806451612903,0.0,0.0,0.0,0.0
C,Blastp,ggpps,1,5,1988,0.6010035122930256,0.6,1.0,0.0,1.0,0.4,0.0,0.0,0.0,0.0
C,Blastp,sester,1,4,1988,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
C,Blastp,sesq,2,96,1982,0.9896907216494846,1.0,1.0,1.0,1.0,0.0,0.0005045408678102926,0.0,1.0,0.0005045408678102926
C,Blastp,sester,2,11,1982,0.9166666666666666,1.0,1.0,1.0,1.0,0.0,0.0005045408678102926,0.0,1.0,0.0005045408678102926
C,Blastp,mono,2,58,1982,0.9830508474576272,1.0,1.0,1.0,1.0,0.0,0.0005045408678102926,0.0,1.0,0.0005045408678102926
C,Blastp,di-int,2,19,1982,0.95,1.0,1.0,1.0,1.0,0.0,0.0005045408678102926,0.0,1.0,0.0005045408678102926
C,Blastp,di,2,22,1982,0.9565217391304348,1.0,1.0,1.0,1.0,0.0,0.0005045408678102926,0.0,1.0,0.0005045408678102926
C,Blastp,tri,2,38,1982,0.9485559913332055,0.9736842105263158,1.0,0.0,1.0,0.02631578947368421,0.0005045408678102926,0.0,1.0,0.0005045408678102926
C,Blastp,ggpps,2,4,1982,0.002014098690835851,0.0,0.0,0.0,0.0,1.0,0.0005045408678102926,0.0,1.0,0.0005045408678102926
C,Blastp,di,3,47,1985,0.9384353883955995,0.9787234042553191,1.0,0.0,1.0,0.02127659574468085,0.0010075566750629723,0.0,1.0,0.0010075566750629723
C,Blastp,sesq,3,75,1985,0.974025974025974,1.0,1.0,1.0,1.0,0.0,0.0010075566750629723,0.0,1.0,0.0010075566750629723
C,Blastp,tri,3,5,1985,0.7714285714285716,1.2,1.0,1.0,2.0,0.0,0.0010075566750629723,0.0,1.0,0.0010075566750629723
C,Blastp,gfpps,3,4,1985,0.2510055304172951,0.5,0.5,0.0,1.0,0.5,0.0010075566750629723,0.0,1.0,0.0010075566750629723
C,Blastp,sester,3,9,1985,0.8181818181818182,1.0,1.0,1.0,1.0,0.0,0.0010075566750629723,0.0,1.0,0.0010075566750629723
C,Blastp,ggpps,3,18,1985,0.06354357352859599,0.1111111111111111,0.0,0.0,1.0,0.8888888888888888,0.0010075566750629723,0.0,1.0,0.0010075566750629723
C,Blastp,mono,3,32,1985,0.9105336646084045,0.96875,1.0,0.0,1.0,0.03125,0.0010075566750629723,0.0,1.0,0.0010075566750629723
C,Blastp,di-int,3,7,1985,0.7777777777777778,1.0,1.0,1.0,1.0,0.0,0.0010075566750629723,0.0,1.0,0.0010075566750629723
C,Blastp,fpps,3,10,1985,0.037844611528822056,0.1,0.0,0.0,1.0,0.9,0.0010075566750629723,0.0,1.0,0.0010075566750629723
C,Blastp,gpps,3,13,1985,0.0065065065065065065,0.0,0.0,0.0,0.0,1.0,0.0010075566750629723,0.0,1.0,0.0010075566750629723
C,Blastp,di-int,4,15,1987,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
C,Blastp,sesq,4,105,1987,1.0,1.019047619047619,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
C,Blastp,ggpps,4,22,1987,0.7752160731254808,0.7727272727272727,1.0,0.0,1.0,0.22727272727272727,0.0,0.0,0.0,0.0
C,Blastp,di,4,31,1987,0.9364749512452444,0.9354838709677419,1.0,0.0,1.0,0.06451612903225806,0.0,0.0,0.0,0.0
C,Blastp,sester,4,6,1987,0.6676701789596923,0.6666666666666666,1.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0
C,Blastp,mono,4,65,1987,1.0,1.8,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
C,CLEAN,sesq,0,102,2002,0.8973216438282017,0.9011813725490198,0.9972,0.0,0.9989,0.0196078431372549,0.005811088911088911,0.0,0.9987,0.012487512487512488
C,CLEAN,ggpps,0,10,2002,0.8005482456140351,0.9978999999999999,0.9986,0.9941,0.9989,0.0,0.005811088911088911,0.0,0.9987,0.012487512487512488
C,CLEAN,di,0,13,2002,0.4756306369458728,0.8326846153846155,0.9895,0.0,0.9985,0.07692307692307693,0.005811088911088911,0.0,0.9987,0.012487512487512488
C,CLEAN,mono,0,20,2002,0.5987874717620144,0.78298,0.9964,0.0,0.9989,0.1,0.005811088911088911,0.0,0.9987,0.012487512487512488
C,CLEAN,di-int,0,3,2002,0.5213675213675213,0.9904333333333334,0.9979,0.9746,0.9988,0.0,0.005811088911088911,0.0,0.9987,0.012487512487512488
C,CLEAN,tri,0,3,2002,0.2550505050505051,0.9926333333333334,0.9908,0.9886,0.9985,0.0,0.005811088911088911,0.0,0.9987,0.012487512487512488
C,CLEAN,fpps,0,3,2002,0.18097643097643099,0.9926,0.9922,0.9901,0.9955,0.0,0.005811088911088911,0.0,0.9987,0.012487512487512488
C,CLEAN,hemi,0,4,2002,0.8333333333333334,0.9980749999999999,0.9989,0.9956,0.9989,0.0,0.005811088911088911,0.0,0.9987,0.012487512487512488
C,CLEAN,sesq,1,55,1988,0.7625673577000974,0.8538054545454546,0.995,0.0,0.9988,0.03636363636363636,0.006458299798792757,0.0,0.9989,0.01659959758551308
C,CLEAN,tri,1,49,1988,0.8015426066245581,0.9551530612244898,0.9979,0.0,0.9989,0.02040816326530612,0.006458299798792757,0.0,0.9989,0.01659959758551308
C,CLEAN,di,1,15,1988,0.5812782405953312,0.8242133333333332,0.9979,0.0199,0.9989,0.0,0.006458299798792757,0.0,0.9989,0.01659959758551308
C,CLEAN,mono,1,31,1988,0.6919784181231415,0.889425806451613,0.9976,0.0,0.9989,0.06451612903225806,0.006458299798792757,0.0,0.9989,0.01659959758551308
C,CLEAN,ggpps,1,5,1988,0.4254901960784314,0.992,0.9978,0.9679,0.9986,0.0,0.006458299798792757,0.0,0.9989,0.01659959758551308
C,CLEAN,sester,1,4,1988,0.34794372294372294,0.9912000000000001,0.99475,0.9767,0.9986,0.0,0.006458299798792757,0.0,0.9989,0.01659959758551308
C,CLEAN,sesq,2,96,1982,0.8501344073245819,0.9189479166666666,0.9915499999999999,0.0201,0.9989,0.0,0.0060492936427850655,0.0,0.9988,0.012613521695257316
C,CLEAN,sester,2,11,1982,0.3735249818253771,0.9619727272727272,0.9962,0.8562,0.9982,0.0,0.0060492936427850655,0.0,0.9988,0.012613521695257316
C,CLEAN,mono,2,58,1982,0.8409058184183678,0.9513706896551725,0.9969,0.018,0.9989,0.0,0.0060492936427850655,0.0,0.9988,0.012613521695257316
C,CLEAN,di-int,2,19,1982,0.6432091643672191,0.9965052631578949,0.9972,0.9903,0.9989,0.0,0.0060492936427850655,0.0,0.9988,0.012613521695257316
C,CLEAN,di,2,22,1982,0.565704750539799,0.7365681818181818,0.9861,0.0,0.9989,0.045454545454545456,0.0060492936427850655,0.0,0.9988,0.012613521695257316
C,CLEAN,tri,2,38,1982,0.6860962142195335,0.8809631578947368,0.99755,0.0,0.9989,0.10526315789473684,0.0060492936427850655,0.0,0.9988,0.012613521695257316
C,CLEAN,ggpps,2,4,1982,0.2103708791208791,0.9936,0.9955,0.9859,0.9975,0.0,0.0060492936427850655,0.0,0.9988,0.012613521695257316
C,CLEAN,di,3,47,1985,0.8927180987919687,0.9548489361702127,0.9975,0.1917,0.9989,0.0,0.005699798488664988,0.0,0.9989,0.014105793450881612
C,CLEAN,sesq,3,75,1985,0.8514106658287237,0.8542693333333333,0.9864,0.0,0.9988,0.013333333333333334,0.005699798488664988,0.0,0.9989,0.014105793450881612
C,CLEAN,tri,3,5,1985,0.5407051282051282,0.9545199999999999,0.9971,0.8432,0.9989,0.0,0.005699798488664988,0.0,0.9989,0.014105793450881612
C,CLEAN,gfpps,3,4,1985,0.7208333333333333,0.997775,0.9978,0.997,0.9985,0.0,0.005699798488664988,0.0,0.9989,0.014105793450881612
C,CLEAN,sester,3,9,1985,0.7527167277167277,0.9970111111111112,0.9976,0.9937,0.9981,0.0,0.005699798488664988,0.0,0.9989,0.014105793450881612
C,CLEAN,ggpps,3,18,1985,0.834854266104266,0.9964000000000001,0.998,0.9882,0.9987,0.0,0.005699798488664988,0.0,0.9989,0.014105793450881612
C,CLEAN,mono,3,32,1985,0.7782425916435822,0.917309375,0.9895,0.0269,0.9989,0.0,0.005699798488664988,0.0,0.9989,0.014105793450881612
C,CLEAN,di-int,3,7,1985,0.6579365079365079,0.9736999999999999,0.9972,0.8336,0.9979,0.0,0.005699798488664988,0.0,0.9989,0.014105793450881612
C,CLEAN,fpps,3,10,1985,0.7167307692307693,0.9747299999999999,0.99785,0.7742,0.9987,0.0,0.005699798488664988,0.0,0.9989,0.014105793450881612
C,CLEAN,gpps,3,13,1985,0.7954953391188209,0.9965230769230768,0.998,0.987,0.9988,0.0,0.005699798488664988,0.0,0.9989,0.014105793450881612
C,CLEAN,di-int,4,15,1987,0.7879347060461612,0.9930733333333334,0.9955,0.9632,0.9989,0.0,0.005377654755913437,0.0,0.9987,0.013085052843482638
C,CLEAN,sesq,4,105,1987,0.935497441524543,0.9629333333333334,0.9979,0.0,0.9989,0.01904761904761905,0.005377654755913437,0.0,0.9987,0.013085052843482638
C,CLEAN,ggpps,4,22,1987,0.8623702046027647,0.9972772727272726,0.9984,0.9888,0.9988,0.0,0.005377654755913437,0.0,0.9987,0.013085052843482638
C,CLEAN,di,4,31,1987,0.8699351771138593,0.8896451612903225,0.9985,0.0,0.9989,0.03225806451612903,0.005377654755913437,0.0,0.9987,0.013085052843482638
C,CLEAN,sester,4,6,1987,0.4527417027417027,0.9971833333333334,0.99715,0.9964,0.9984,0.0,0.005377654755913437,0.0,0.9987,0.013085052843482638
C,CLEAN,mono,4,65,1987,0.9027496554052077,0.990196923076923,0.9971,0.8611,0.9989,0.0,0.005377654755913437,0.0,0.9987,0.013085052843482638
C,CLEANEc,sesq,0,102,2002,0.8838637395347038,0.9023705882352944,0.9973,0.0,0.9989,0.0392156862745098,0.005809040959040959,0.0,0.9987,0.011988011988011988
C,CLEANEc,ggpps,0,10,2002,0.43804064501877626,0.49932999999999994,0.49895,0.0,0.9989,0.5,0.005809040959040959,0.0,0.9987,0.011988011988011988
C,CLEANEc,di,0,13,2002,0.5151343590302401,0.8460230769230768,0.9895,0.1734,0.9985,0.0,0.005809040959040959,0.0,0.9987,0.011988011988011988
C,CLEANEc,mono,0,20,2002,0.5987874717620144,0.7862600000000001,0.9968,0.0,0.9989,0.1,0.005809040959040959,0.0,0.9987,0.011988011988011988
C,CLEANEc,di-int,0,3,2002,0.5213675213675213,0.9904333333333334,0.9979,0.9746,0.9988,0.0,0.005809040959040959,0.0,0.9987,0.011988011988011988
C,CLEANEc,tri,0,3,2002,0.2550505050505051,0.9926333333333334,0.9908,0.9886,0.9985,0.0,0.005809040959040959,0.0,0.9987,0.011988011988011988
C,CLEANEc,fpps,0,3,2002,0.0014962593516209476,0.0,0.0,0.0,0.0,1.0,0.005809040959040959,0.0,0.9987,0.011988011988011988
C,CLEANEc,hemi,0,4,2002,0.8333333333333334,0.9980749999999999,0.9989,0.9956,0.9989,0.0,0.005809040959040959,0.0,0.9987,0.011988011988011988
C,CLEANEc,sesq,1,55,1988,0.7138119267610606,0.8293309090909092,0.995,0.0,0.9988,0.10909090909090909,0.006440492957746478,0.0,0.9989,0.015090543259557344
C,CLEANEc,tri,1,49,1988,0.8277373465491809,0.9766204081632652,0.9979,0.4701,0.9989,0.0,0.006440492957746478,0.0,0.9989,0.015090543259557344
C,CLEANEc,di,1,15,1988,0.5824276658826875,0.8242133333333332,0.9979,0.0199,0.9989,0.0,0.006440492957746478,0.0,0.9989,0.015090543259557344
C,CLEANEc,mono,1,31,1988,0.6702194244778439,0.871967741935484,0.9976,0.0,0.9989,0.0967741935483871,0.006440492957746478,0.0,0.9989,0.015090543259557344
C,CLEANEc,ggpps,1,5,1988,0.017391639970666565,0.19304,0.0,0.0,0.9652,0.8,0.006440492957746478,0.0,0.9989,0.015090543259557344
C,CLEANEc,sester,1,4,1988,0.07044846050870146,0.49217500000000003,0.48835,0.0,0.992,0.5,0.006440492957746478,0.0,0.9989,0.015090543259557344
C,CLEANEc,sesq,2,96,1982,0.8486776298893275,0.9192802083333333,0.9915499999999999,0.0,0.9989,0.010416666666666666,0.005540918264379414,0.0,0.9988,0.01160443995963673
C,CLEANEc,sester,2,11,1982,0.029865455668265505,0.17655454545454544,0.0,0.0,0.9962,0.8181818181818182,0.005540918264379414,0.0,0.9988,0.01160443995963673
C,CLEANEc,mono,2,58,1982,0.8489866599396588,0.9523775862068966,0.9971,0.018,0.9989,0.0,0.005540918264379414,0.0,0.9988,0.01160443995963673
C,CLEANEc,di-int,2,19,1982,0.65247780875001,0.9966842105263156,0.9972,0.991,0.9989,0.0,0.005540918264379414,0.0,0.9988,0.01160443995963673
C,CLEANEc,di,2,22,1982,0.5879019973782706,0.7419454545454545,0.9861,0.0,0.9989,0.045454545454545456,0.005540918264379414,0.0,0.9988,0.01160443995963673
C,CLEANEc,tri,2,38,1982,0.7631172023844939,0.9546999999999999,0.9979,0.0,0.9989,0.02631578947368421,0.005540918264379414,0.0,0.9988,0.01160443995963673
C,CLEANEc,ggpps,2,4,1982,0.002014098690835851,0.0,0.0,0.0,0.0,1.0,0.005540918264379414,0.0,0.9988,0.01160443995963673
C,CLEANEc,di,3,47,1985,0.8313069297562763,0.8919957446808511,0.9975,0.0,0.9989,0.06382978723404255,0.00570367758186398,0.0,0.9989,0.014105793450881612
C,CLEANEc,sesq,3,75,1985,0.8577426870383373,0.856644,0.9873,0.0,0.9988,0.013333333333333334,0.00570367758186398,0.0,0.9989,0.014105793450881612
C,CLEANEc,tri,3,5,1985,0.5407051282051282,0.9545199999999999,0.9971,0.8432,0.9989,0.0,0.00570367758186398,0.0,0.9989,0.014105793450881612
C,CLEANEc,gfpps,3,4,1985,0.002011060834590246,0.0,0.0,0.0,0.0,1.0,0.00570367758186398,0.0,0.9989,0.014105793450881612
C,CLEANEc,sester,3,9,1985,0.19930532337754,0.3322666666666667,0.0,0.0,0.9979,0.6666666666666666,0.00570367758186398,0.0,0.9989,0.014105793450881612
C,CLEANEc,ggpps,3,18,1985,0.008986520219670495,0.0,0.0,0.0,0.0,1.0,0.00570367758186398,0.0,0.9989,0.014105793450881612
C,CLEANEc,mono,3,32,1985,0.7489399157674608,0.8869687500000001,0.98995,0.0,0.9988,0.03125,0.00570367758186398,0.0,0.9989,0.014105793450881612
C,CLEANEc,di-int,3,7,1985,0.6612044817927171,0.9791142857142857,0.9972,0.8715,0.9979,0.0,0.00570367758186398,0.0,0.9989,0.014105793450881612
C,CLEANEc,fpps,3,10,1985,0.012844611528822054,0.07742,0.0,0.0,0.7742,0.9,0.00570367758186398,0.0,0.9989,0.014105793450881612
C,CLEANEc,gpps,3,13,1985,0.0065065065065065065,0.0,0.0,0.0,0.0,1.0,0.00570367758186398,0.0,0.9989,0.014105793450881612
C,CLEANEc,di-int,4,15,1987,0.7921972806412165,0.9941733333333335,0.9955,0.9776,0.9989,0.0,0.005377654755913437,0.0,0.9987,0.013085052843482638
C,CLEANEc,sesq,4,105,1987,0.9360909262010391,0.9632695238095238,0.9979,0.0,0.9989,0.01904761904761905,0.005377654755913437,0.0,0.9987,0.013085052843482638
C,CLEANEc,ggpps,4,22,1987,0.010950721752115481,0.0,0.0,0.0,0.0,1.0,0.005377654755913437,0.0,0.9987,0.013085052843482638
C,CLEANEc,di,4,31,1987,0.8203839903383681,0.8278677419354838,0.9985,0.0,0.9989,0.0967741935483871,0.005377654755913437,0.0,0.9987,0.013085052843482638
C,CLEANEc,sester,4,6,1987,0.0030105368790767687,0.0,0.0,0.0,0.0,1.0,0.005377654755913437,0.0,0.9987,0.013085052843482638
C,CLEANEc,mono,4,65,1987,0.889894492691814,0.9751015384615386,0.9965,0.0,0.9989,0.015384615384615385,0.005377654755913437,0.0,0.9987,0.013085052843482638
C,CLEANProp,sesq,0,102,2002,0.8317913812428367,0.9803921568627451,1.0,0.0,1.0,0.0196078431372549,0.010621018811033948,0.0,1.0,0.012487512487512488
C,CLEANProp,ggpps,0,10,2002,0.35714285714285715,1.0,1.0,1.0,1.0,0.0,0.010621018811033948,0.0,1.0,0.012487512487512488
C,CLEANProp,di,0,13,2002,0.36972704714640203,0.9230769230769231,1.0,0.0,1.0,0.07692307692307693,0.010621018811033948,0.0,1.0,0.012487512487512488
C,CLEANProp,mono,0,20,2002,0.4509891196834817,0.9,1.0,0.0,1.0,0.1,0.010621018811033948,0.0,1.0,0.012487512487512488
