38581	[H][C@]12C[C@@H](O)[C@]3([H])[C@@]([H])([C@@](C)(O)CCC=C(C)C)CC[C@@]3(C)[C@]1(C)CC[C@@]1([H])C(C)(C)[C@@H](O)CC[C@]21C.CC1=C(C)C=C2C(=C1)/N=C1/C(=O)[N-]C(=O)N=C1N2C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-].[H]O[H].[H+]>>[H][C@]12CC[C@]3([H])[C@@]([H])([C@@](C)(O)CCC=C(C)C)CC[C@@]3(C)[C@]1(C)CC[C@@]1([H])C(C)(C)[C@@H](O)CC[C@]21C.CC1=C(C)C=C2C(=C1)NC1=C(NC(=O)NC1=O)N2C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-].O=O
38584	[1*]C(=O)OC[C@]([H])(COP(=O)([O-])OCC[N+](C)(C)C)OC([2*])=O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H]O[H]>>[1*]C(=O)OC[C@]([H])(COP(=O)([O-])OCC[N+](C)(C)C)OC([2*])=O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=P([O-])([O-])O.[H+]
38585	[1*]C(=O)OC[C@]([H])(COP(=O)([O-])OCC[N+](C)(C)C)OC([2*])=O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=P([O-])([O-])O.[H+]>>[1*]C(=O)OC[C@]([H])(COP(=O)([O-])OCC[N+](C)(C)C)OC([2*])=O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H]O[H]
38588	C[NH2+][C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)[O-])C4=CC(O)=CC(O)=C4C4=C(O)C=CC3=C4)[C@H](O)C3=CC(Cl)=C(C=C3)OC3=C\C2=C\C(=C/3[O-])OC2=CC=C(C=C2Cl)[C@H]1O.O=C1C=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)C(=O)N1>>C[NH2+][C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)[O-])C4=CC(O)=CC(O)=C4C4=C(O)C=CC3=C4)[C@H](O)C3=CC(Cl)=C(C=C3)OC3=C\C2=C\C(=C/3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC2=CC=C(C=C2Cl)[C@H]1O.O=C1C=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)C(=O)N1
38589	C[NH2+][C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)[O-])C4=CC(O)=CC(O)=C4C4=C(O)C=CC3=C4)[C@H](O)C3=CC(Cl)=C(C=C3)OC3=C\C2=C\C(=C/3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC2=CC=C(C=C2Cl)[C@H]1O.O=C1C=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)C(=O)N1>>C[NH2+][C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)[O-])C4=CC(O)=CC(O)=C4C4=C(O)C=CC3=C4)[C@H](O)C3=CC(Cl)=C(C=C3)OC3=C\C2=C\C(=C/3[O-])OC2=CC=C(C=C2Cl)[C@H]1O.O=C1C=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)C(=O)N1
38592	CC1=CN([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])O[C@@H]3C[C@](C)([NH3+])[C@@H](O)[C@H](C)O3)O2)C(=O)NC1=O.C[NH2+][C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)[O-])C4=CC(O)=CC(O)=C4C4=C(O)C=CC3=C4)[C@H](O)C3=CC(Cl)=C(C=C3)OC3=C\C2=C\C(=C/3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC2=CC=C(C=C2Cl)[C@H]1O>>C[NH2+][C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)[O-])C4=CC(O)=CC(O)=C4C4=C(O)C=CC3=C4)[C@H](O[C@H]3C[C@](C)([NH3+])[C@@H](O)[C@H](C)O3)C3=CC(Cl)=C(C=C3)OC3=C\C2=C\C(=C/3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC2=CC=C(C=C2Cl)[C@H]1O.CC1=CN([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O2)C(=O)NC1=O.[H+]
38593	C[NH2+][C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)[O-])C4=CC(O)=CC(O)=C4C4=C(O)C=CC3=C4)[C@H](O[C@H]3C[C@](C)([NH3+])[C@@H](O)[C@H](C)O3)C3=CC(Cl)=C(C=C3)OC3=C\C2=C\C(=C/3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC2=CC=C(C=C2Cl)[C@H]1O.CC1=CN([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O2)C(=O)NC1=O.[H+]>>CC1=CN([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])O[C@@H]3C[C@](C)([NH3+])[C@@H](O)[C@H](C)O3)O2)C(=O)NC1=O.C[NH2+][C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)[O-])C4=CC(O)=CC(O)=C4C4=C(O)C=CC3=C4)[C@H](O)C3=CC(Cl)=C(C=C3)OC3=C\C2=C\C(=C/3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC2=CC=C(C=C2Cl)[C@H]1O
38596	CCCCCCCC/C=C\CCCCCCCC(=O)OCC(O)COC(=O)CCCCCCC/C=C\CCCCCCCC.[H]O[H]>>CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@@H](O)CO.CCCCCCCC/C=C\CCCCCCCC(=O)[O-].[H+]
38597	CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@@H](O)CO.CCCCCCCC/C=C\CCCCCCCC(=O)[O-].[H+]>>CCCCCCCC/C=C\CCCCCCCC(=O)OCC(O)COC(=O)CCCCCCC/C=C\CCCCCCCC.[H]O[H]
38600	O=C([O-])C1=CC=CN=C1.NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)=C1>>NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H]([N+]3=CC(C(=O)[O-])=CC=C3)[C@H](O)[C@@H]2O)[C@@H](O)[C@H]1OP(=O)([O-])[O-].NC(=O)C1=CC=CN=C1
38601	NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H]([N+]3=CC(C(=O)[O-])=CC=C3)[C@H](O)[C@@H]2O)[C@@H](O)[C@H]1OP(=O)([O-])[O-].NC(=O)C1=CC=CN=C1>>O=C([O-])C1=CC=CN=C1.NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)=C1
38604	NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)=C1>>NC1=[N+]2C=NC3=C1N=CN3[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H]2[C@H](O)[C@@H]3O)[C@@H](O)[C@H]1OP(=O)([O-])[O-].NC(=O)C1=CC=CN=C1
38605	NC1=[N+]2C=NC3=C1N=CN3[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H]2[C@H](O)[C@@H]3O)[C@@H](O)[C@H]1OP(=O)([O-])[O-].NC(=O)C1=CC=CN=C1>>NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)=C1
38608	NC1=[N+]2C=NC3=C1N=CN3[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H]2[C@H](O)[C@@H]3O)[C@@H](O)[C@H]1OP(=O)([O-])[O-].O=C([O-])C1=CC=CN=C1>>NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H]([N+]3=CC(C(=O)[O-])=CC=C3)[C@H](O)[C@@H]2O)[C@@H](O)[C@H]1OP(=O)([O-])[O-]
38609	NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H]([N+]3=CC(C(=O)[O-])=CC=C3)[C@H](O)[C@@H]2O)[C@@H](O)[C@H]1OP(=O)([O-])[O-]>>NC1=[N+]2C=NC3=C1N=CN3[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H]2[C@H](O)[C@@H]3O)[C@@H](O)[C@H]1OP(=O)([O-])[O-].O=C([O-])C1=CC=CN=C1
38612	NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)=C1>>N=C1C2=C3N=CN1[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]4O[C@H]([C@H](O)[C@@H]4O)N3C=N2)[C@@H](O)[C@H]1O.NC(=O)C1=CC=CN=C1.[H+]
38613	N=C1C2=C3N=CN1[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]4O[C@H]([C@H](O)[C@@H]4O)N3C=N2)[C@@H](O)[C@H]1O.NC(=O)C1=CC=CN=C1.[H+]>>NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)=C1
38616	N=C1C2=C3N=CN1[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]4O[C@H]([C@H](O)[C@@H]4O)N3C=N2)[C@@H](O)[C@H]1O.[H]O[H]>>NC1=C2/N=C\N([C@@H]3O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]4OC(O)[C@H](O)[C@@H]4O)[C@@H](O)[C@H]3O)C2=NC=N1
38617	NC1=C2/N=C\N([C@@H]3O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]4OC(O)[C@H](O)[C@@H]4O)[C@@H](O)[C@H]3O)C2=NC=N1>>N=C1C2=C3N=CN1[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]4O[C@H]([C@H](O)[C@@H]4O)N3C=N2)[C@@H](O)[C@H]1O.[H]O[H]
38620	O=C([O-])C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)=C1.OC1=CC=CC=C1>>O=P([O-])([O-])OC[C@H]1O[C@H](OC2=CC=CC=C2)[C@H](O)[C@@H]1O.O=C([O-])C1=CC=CN=C1.[H+]
38621	O=P([O-])([O-])OC[C@H]1O[C@H](OC2=CC=CC=C2)[C@H](O)[C@@H]1O.O=C([O-])C1=CC=CN=C1.[H+]>>O=C([O-])C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)=C1.OC1=CC=CC=C1
38624	[1*]C(=O)OC[C@H](COP(=O)([O-])OCC(O)COP(=O)([O-])OC[C@H](O)COC([3*])=O)OC([2*])=O.CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-]>>*C(=O)OC[C@H](COP(=O)([O-])OCC(O)COP(=O)([O-])OC[C@@H](COC(*)=O)OC(=O)CCCCCCC)OC(*)=O.CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS
38625	*C(=O)OC[C@H](COP(=O)([O-])OCC(O)COP(=O)([O-])OC[C@@H](COC(*)=O)OC(=O)CCCCCCC)OC(*)=O.CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS>>[1*]C(=O)OC[C@H](COP(=O)([O-])OCC(O)COP(=O)([O-])OC[C@H](O)COC([3*])=O)OC([2*])=O.CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
38628	*C(=O)OC[C@@H](O)COP(=O)([O-])OCC(O)COP(=O)([O-])OC[C@H](O)COC(*)=O.CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-]>>*C(=O)OC[C@@H](O)COP(=O)([O-])OCC(O)COP(=O)([O-])OC[C@@H](COC(*)=O)OC(=O)CCCCCCC.CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS
38629	*C(=O)OC[C@@H](O)COP(=O)([O-])OCC(O)COP(=O)([O-])OC[C@@H](COC(*)=O)OC(=O)CCCCCCC.CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS>>*C(=O)OC[C@@H](O)COP(=O)([O-])OCC(O)COP(=O)([O-])OC[C@H](O)COC(*)=O.CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
38632	[1*]C(=O)OC[C@H](COP(=O)([O-])OCC(O)COP(=O)([O-])OC[C@H](O)COC([3*])=O)OC([2*])=O.CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-]>>*C(=O)OC[C@H](COP(=O)([O-])OCC(O)COP(=O)([O-])OC[C@@H](COC(*)=O)OC(=O)CCCCCCCCCCCCCCC)OC(*)=O.CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS
38633	*C(=O)OC[C@H](COP(=O)([O-])OCC(O)COP(=O)([O-])OC[C@@H](COC(*)=O)OC(=O)CCCCCCCCCCCCCCC)OC(*)=O.CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS>>[1*]C(=O)OC[C@H](COP(=O)([O-])OCC(O)COP(=O)([O-])OC[C@H](O)COC([3*])=O)OC([2*])=O.CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
38636	[1*]C(=O)OC[C@H](COP(=O)([O-])OCC(O)COP(=O)([O-])OC[C@H](O)COC([3*])=O)OC([2*])=O.CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-]>>*C(=O)OC[C@H](COP(=O)([O-])OCC(O)COP(=O)([O-])OC[C@@H](COC(*)=O)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)OC(*)=O.CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS
38637	*C(=O)OC[C@H](COP(=O)([O-])OCC(O)COP(=O)([O-])OC[C@@H](COC(*)=O)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)OC(*)=O.CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS>>[1*]C(=O)OC[C@H](COP(=O)([O-])OCC(O)COP(=O)([O-])OC[C@H](O)COC([3*])=O)OC([2*])=O.CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
38640	*C(=O)OC[C@@H](O)COP(=O)([O-])OCC(O)COP(=O)([O-])OC[C@H](O)COC(*)=O.CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-]>>*C(=O)OC[C@@H](O)COP(=O)([O-])OCC(O)COP(=O)([O-])OC[C@@H](COC(*)=O)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC.CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS
38641	*C(=O)OC[C@@H](O)COP(=O)([O-])OCC(O)COP(=O)([O-])OC[C@@H](COC(*)=O)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC.CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS>>*C(=O)OC[C@@H](O)COP(=O)([O-])OCC(O)COP(=O)([O-])OC[C@H](O)COC(*)=O.CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
38644	CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC.[H]O[H]>>CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](CO)COC(=O)CCCCCCCCCCCCCCC.CCCCCCCC/C=C\CCCCCCCC(=O)[O-].[H+]
38645	CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](CO)COC(=O)CCCCCCCCCCCCCCC.CCCCCCCC/C=C\CCCCCCCC(=O)[O-].[H+]>>CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC.[H]O[H]
38648	CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC.[H]O[H]>>CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](O)COC(=O)CCCCCCCCCCCCCCC.CCCCCCCC/C=C\CCCCCCCC(=O)[O-].[H+]
38649	CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](O)COC(=O)CCCCCCCCCCCCCCC.CCCCCCCC/C=C\CCCCCCCC(=O)[O-].[H+]>>CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC.[H]O[H]
38652	CCCCCCCC/C=C\CCCCCCCC(=O)OCC(O)COC(=O)CCCCCCC/C=C\CCCCCCCC.[H]O[H]>>CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](O)CO.CCCCCCCC/C=C\CCCCCCCC(=O)[O-].[H+]
38653	CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](O)CO.CCCCCCCC/C=C\CCCCCCCC(=O)[O-].[H+]>>CCCCCCCC/C=C\CCCCCCCC(=O)OCC(O)COC(=O)CCCCCCC/C=C\CCCCCCCC.[H]O[H]
38656	C=C(C(=O)OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O)[C@H](O)CO>>C=C1C(=O)OC[C@@H]1O.OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O
38657	C=C1C(=O)OC[C@@H]1O.OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O>>C=C(C(=O)OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O)[C@H](O)CO
38660	CCCCCCCC/C=C\CCCCCCCC(=O)OCC(CO)OC(=O)CCCCCCC/C=C\CCCCCCCC.[H]O[H]>>CCCCCCCC/C=C\CCCCCCCC(=O)OC(CO)CO.CCCCCCCC/C=C\CCCCCCCC(=O)[O-].[H+]
38661	CCCCCCCC/C=C\CCCCCCCC(=O)OC(CO)CO.CCCCCCCC/C=C\CCCCCCCC(=O)[O-].[H+]>>CCCCCCCC/C=C\CCCCCCCC(=O)OCC(CO)OC(=O)CCCCCCC/C=C\CCCCCCCC.[H]O[H]
38664	*C(=O)OC[C@H](COP(=O)([O-])OC[C@H]([NH3+])C(=O)[O-])OC(*)=O>>*C(=O)OC[C@H](COP(=O)([O-])OC[C@H]([NH3+])C(=O)[O-])OC(*)=O
38665	*C(=O)OC[C@H](COP(=O)([O-])OC[C@H]([NH3+])C(=O)[O-])OC(*)=O>>*C(=O)OC[C@H](COP(=O)([O-])OC[C@H]([NH3+])C(=O)[O-])OC(*)=O
38668	CCCCCCCCCCCCC/C=C/[C@@H](O)[C@@H]([NH3+])COP(=O)([O-])[O-]>>CCCCCCCCCCCCC/C=C/[C@@H](O)[C@@H]([NH3+])COP(=O)([O-])[O-]
38669	CCCCCCCCCCCCC/C=C/[C@@H](O)[C@@H]([NH3+])COP(=O)([O-])[O-]>>CCCCCCCCCCCCC/C=C/[C@@H](O)[C@@H]([NH3+])COP(=O)([O-])[O-]
38672	CCCCCCCCCCCCCCC[C@@H](O)[C@@H]([NH3+])COP(=O)([O-])[O-]>>CCCCCCCCCCCCCCC[C@@H](O)[C@@H]([NH3+])COP(=O)([O-])[O-]
38673	CCCCCCCCCCCCCCC[C@@H](O)[C@@H]([NH3+])COP(=O)([O-])[O-]>>CCCCCCCCCCCCCCC[C@@H](O)[C@@H]([NH3+])COP(=O)([O-])[O-]
38676	CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)[O-].O=O>>CCCCC/C=C\C/C=C\C=C\[C@H](C/C=C\CCCC(=O)[O-])OO
38677	CCCCC/C=C\C/C=C\C=C\[C@H](C/C=C\CCCC(=O)[O-])OO>>CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)[O-].O=O
38680	CCCCCCCCCCCCCCC[C@@H](O)[C@@H]([NH3+])CO.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H]O[H]>>CCCCCCCCCCCCCCC[C@@H](O)[C@@H]([NH3+])CO.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=P([O-])([O-])O.[H+]
38681	CCCCCCCCCCCCCCC[C@@H](O)[C@@H]([NH3+])CO.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=P([O-])([O-])O.[H+]>>CCCCCCCCCCCCCCC[C@@H](O)[C@@H]([NH3+])CO.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H]O[H]
